episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.48650383949279785,-249.32229207576881,0
2,500,500,0.7470054626464844,-306.1332123525602,0
3,1000,1000,1.0050439834594727,-242.02650324693636,0
4,1500,1500,1.291288137435913,-171.3809274198088,0
5,2000,2000,127.09426093101501,-496.19724019301447,1024
6,2500,2500,195.81557726860046,-93.78450243238794,1024
7,3000,3000,265.8465895652771,-145.19214734066915,1024
8,3500,3500,336.86910605430603,-184.92454435694683,1024
9,4000,4000,411.5659260749817,-264.20511822879064,1024
10,4500,4500,484.16888332366943,-453.1238441126535,1024
11,5000,5000,556.086409330368,-133.69910709388594,1024
12,5500,5500,630.5473549365997,-271.02989575114157,1024
13,6000,6000,703.5527818202972,-10.79193334220981,1024
14,6500,6500,775.719316482544,-149.29311434458518,1024
15,7000,7000,849.4585304260254,-305.2858629763011,1024
16,7500,7500,922.7801671028137,63.41229445544505,1024
17,8000,8000,995.7514188289642,-45.872321805500626,1024
18,8500,8500,1067.407068490982,-227.99765878536672,1024
19,9000,9000,1140.8265125751495,-148.06465169524077,1024
20,9500,9500,1213.4113476276398,-60.838087067081474,1024
21,10000,10000,1285.0158383846283,-24.09405075419,1024
22,10500,10500,1362.7534701824188,-372.1111202158313,1024
23,11000,11000,1436.7346212863922,-536.2464669332451,1024
24,11500,11500,1509.5950696468353,-384.6276502245841,1024
25,12000,12000,1585.3029944896698,-124.83698106962996,1024
26,12500,12500,1662.413447380066,66.69065264248651,1024
27,13000,13000,1735.9897413253784,-79.34923496667082,1024
28,13500,13500,1808.8507471084595,-161.3626834096546,1024
29,14000,14000,1884.0256509780884,-369.95472545305165,1024
30,14500,14500,1957.2511897087097,-71.26313338888912,1024
31,15000,15000,2029.8203573226929,-401.87648413603813,1024
