episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.4666881561279297,-249.32229207576881,0
2,500,500,0.7224187850952148,-306.1332123525602,0
3,1000,1000,0.9691534042358398,-242.02650324693636,0
4,1500,1500,1.261415719985962,-171.3809274198088,0
5,2000,2000,136.11259627342224,-496.19724019301447,892
6,2500,2500,223.10443329811096,-218.74487119194384,1024
7,3000,3000,325.9738907814026,25.230199566225387,1024
8,3500,3500,428.9728398323059,123.73883465569419,1024
9,4000,4000,533.2706558704376,148.72439650089314,1024
10,4500,4500,636.1974954605103,201.70966299336934,1024
11,5000,5000,738.8450994491577,-396.0392111885749,1024
12,5500,5500,841.2387766838074,-235.76361616814532,1024
13,6000,6000,943.3327131271362,-131.75622169031493,1024
14,6500,6500,1048.784959077835,-107.796241722841,1024
15,7000,7000,1152.5729231834412,-96.5286546982498,1024
16,7500,7500,1256.7062537670135,-258.5261642131671,1024
17,8000,8000,1358.837415933609,-13.643177540097511,1024
18,8500,8500,1463.7250308990479,-173.95186572527695,1024
19,9000,9000,1567.0777459144592,-318.8263566945503,1024
20,9500,9500,1669.4021255970001,407.7552114193943,1024
21,10000,10000,1773.1250319480896,273.303808217923,1024
22,10500,10500,1875.4845764636993,208.9179014071163,1024
23,11000,11000,1977.0508313179016,75.24904383724075,1024
24,11500,11500,2080.658071041107,-458.4055776380941,1024
25,12000,12000,2183.872574329376,-66.86023231061014,1024
26,12500,12500,2286.4524941444397,-94.33339461906996,1024
27,13000,13000,2391.608780145645,-119.6400469450299,1024
28,13500,13500,2496.7124214172363,439.8100940145968,1024
29,14000,14000,2598.912134885788,-326.1702821818259,1024
30,14500,14500,2706.6272642612457,-270.1134524096233,1024
31,15000,15000,2809.6223261356354,-22.85116509265177,1024
