episode,step,env_step,total_time,episode_reward
1,0,0,0.11093640327453613,-1301.5945045396602
2,200,200,13.714336395263672,-1288.5079137322568
3,400,400,28.004230976104736,-1142.980023112911
4,600,600,46.488213777542114,-1118.7440164448885
5,800,800,62.21296191215515,-1020.1244883575763
6,1000,1000,79.49476265907288,-1072.7801036211392
7,1200,1200,96.39088606834412,-243.8330916682429
8,1400,1400,115.87261652946472,-243.99939074036502
9,1600,1600,134.9507656097412,-534.5376487349755
10,1800,1800,153.42199420928955,-242.04394593173316
11,2000,2000,175.8571207523346,-241.97029348052362
12,2200,2200,197.78175234794617,-243.61012861386342
13,2400,2400,219.30074548721313,-248.9133391062378
14,2600,2600,241.63978719711304,-248.63535772562935
15,2800,2800,264.7279052734375,-247.86321707497777
16,3000,3000,288.06879019737244,-247.24297700333454
17,3200,3200,312.6171221733093,-246.31210577390357
18,3400,3400,332.8784065246582,-245.0497326854197
19,3600,3600,353.4938235282898,-244.8771872458471
20,3800,3800,382.1218681335449,-243.31266151538725
21,4000,4000,409.86785435676575,-241.27184259195425
22,4200,4200,434.1285195350647,-238.66287888598166
23,4400,4400,460.7834401130676,-239.15427588385884
24,4600,4600,487.29166889190674,-236.59546723209507
25,4800,4800,514.2830994129181,-237.99327704495406
26,5000,5000,541.3900947570801,-238.1507010805519
27,5200,5200,561.943719625473,-239.25392739978872
28,5400,5400,582.1906504631042,-241.41451318092126
29,5600,5600,602.4037337303162,-240.29266915859657
30,5800,5800,622.8970129489899,-239.65904912671294
31,6000,6000,643.1805865764618,-239.41634285064762
