episode,step,env_step,total_time,episode_reward
1,0,0,0.31298136711120605,-1041.4264342587219
2,200,200,17.27232027053833,-1163.8506999482343
3,400,400,34.14283347129822,-1363.0487321517385
4,600,600,61.057920694351196,-1289.9151775629673
5,800,800,81.68943929672241,-1133.1468087216383
6,1000,1000,104.70014071464539,-640.0692034154633
7,1200,1200,147.58476662635803,-380.35806733345146
8,1400,1400,170.90063333511353,-127.23927921121665
9,1600,1600,197.71033453941345,-126.58721309065245
10,1800,1800,224.32103633880615,-125.67805637792037
11,2000,2000,254.47194480895996,-125.81473987566211
12,2200,2200,308.851900100708,-127.11067731332928
13,2400,2400,338.44179224967957,-125.55673502787097
14,2600,2600,368.6666076183319,-125.1450316251975
15,2800,2800,399.00688099861145,-124.91496238889741
16,3000,3000,429.8117859363556,-124.8541028663699
17,3200,3200,484.86204624176025,-1101.4786560343055
18,3400,3400,515.7955703735352,-14.296275227262333
19,3600,3600,546.5762107372284,-12.413723924959633
20,3800,3800,576.3338906764984,-13.124237071743183
21,4000,4000,606.7079918384552,-1062.453536267178
22,4200,4200,661.7519745826721,-17.109679243600958
23,4400,4400,691.8253903388977,-19.933827762021096
24,4600,4600,722.1546657085419,-12.723394102065436
25,4800,4800,752.8631355762482,-13.16408390350045
26,5000,5000,784.3682727813721,-13.683922120647058
27,5200,5200,839.0953223705292,-19.482972859405383
28,5400,5400,869.1055948734283,-15.70957739732401
29,5600,5600,899.4877309799194,-13.72575704384873
30,5800,5800,929.6976318359375,-12.67354155399569
31,6000,6000,960.1934361457825,-14.163623631723917
