episode,step,env_step,total_time,episode_reward
1,0,0,0.10475420951843262,-1573.319738017077
2,200,200,12.226575136184692,-1174.199870295175
3,400,400,26.97983145713806,-1403.1693983667515
4,600,600,43.69614124298096,-1201.3477687949905
5,800,800,62.04017758369446,-381.5663498037603
6,1000,1000,83.92425012588501,-510.26663439262126
7,1200,1200,105.40021657943726,-885.2414284430404
8,1400,1400,126.3727536201477,-902.506736060305
9,1600,1600,146.32811856269836,-854.498086821621
10,1800,1800,167.03982424736023,-544.4120262916103
11,2000,2000,190.97166752815247,-254.24794555263128
12,2200,2200,210.70733904838562,-585.9922597202396
13,2400,2400,230.2519612312317,-352.72083648729085
14,2600,2600,249.7369692325592,-247.42439444365692
15,2800,2800,269.1538872718811,-521.1641321274376
16,3000,3000,288.8801574707031,-247.7375031946431
17,3200,3200,309.66540265083313,-4.053117064037541
18,3400,3400,330.44651460647583,-486.36964578591
19,3600,3600,351.2399809360504,-366.68690399522393
20,3800,3800,372.28527879714966,-363.9224598449184
21,4000,4000,392.35976672172546,-128.11895910073918
22,4200,4200,412.1698491573334,-125.73914130535564
23,4400,4400,432.1501474380493,-127.2928001095502
24,4600,4600,452.2398908138275,-502.6565660671766
25,4800,4800,471.8135361671448,-236.27410261429597
26,5000,5000,491.66352343559265,-477.7749227104871
27,5200,5200,515.5998618602753,-127.11122406806416
28,5400,5400,538.7166881561279,-128.94419674507802
29,5600,5600,561.0598790645599,-496.30588509149504
30,5800,5800,582.3944494724274,-126.52884481182404
31,6000,6000,603.4872241020203,-1277.2431279336754
