episode,step,env_step,total_time,episode_reward
1,0,0,0.11158561706542969,-1301.5945045396602
2,200,200,10.475711107254028,-1288.5079137322568
3,400,400,21.081326007843018,-1086.3858915994326
4,600,600,32.31003952026367,-1194.958845063068
5,800,800,43.33880972862244,-1284.619027194582
6,1000,1000,54.995121240615845,-375.7883713540335
7,1200,1200,81.6569254398346,-1181.4163439657675
8,1400,1400,93.2017993927002,-245.5138930581802
9,1600,1600,109.45781970024109,-240.63571282704237
10,1800,1800,124.93541479110718,-241.2966576559289
11,2000,2000,141.22852563858032,-240.99073936784455
12,2200,2200,169.9289493560791,-244.2922495214312
13,2400,2400,183.1914246082306,-242.88319545111332
14,2600,2600,202.24736094474792,-246.0277080851444
15,2800,2800,223.50178790092468,-239.8641304442683
16,3000,3000,242.6729338169098,-241.6611415506773
17,3200,3200,270.12533020973206,-240.34450565837446
18,3400,3400,282.28755021095276,-237.40170558844602
19,3600,3600,295.52970123291016,-489.0900543545001
20,3800,3800,309.074257850647,-236.09013224024642
21,4000,4000,323.47205543518066,-238.52059569046725
22,4200,4200,352.31344389915466,-234.61601721547885
23,4400,4400,366.6062877178192,-238.24747300182275
24,4600,4600,386.0032398700714,-239.96030950581726
25,4800,4800,404.67763018608093,-239.3037058034154
26,5000,5000,423.37288522720337,-238.86595598485152
27,5200,5200,451.1137008666992,-239.31919948410953
28,5400,5400,465.0233302116394,-240.2298038218412
29,5600,5600,484.5379891395569,-238.7765715387273
30,5800,5800,502.66301822662354,-241.81839334413684
31,6000,6000,515.689638376236,-240.8527343397964
