episode,step,env_step,total_time,episode_reward
1,0,0,0.11567401885986328,-1067.4031955416337
2,200,200,13.475424766540527,-1380.6576810274855
3,400,400,29.220033645629883,-1175.4424781138339
4,600,600,45.965108156204224,-638.9298959632497
5,800,800,64.0450530052185,-0.4638054191826451
6,1000,1000,83.66876149177551,-627.4914101304005
7,1200,1200,103.44173860549927,-357.6097172487854
8,1400,1400,122.93198680877686,-496.9143166464855
9,1600,1600,142.29424047470093,-125.41169315291991
10,1800,1800,161.97493267059326,-3.0710670274414724
11,2000,2000,181.73239088058472,-487.94745332892165
12,2200,2200,203.1099817752838,-249.3496787992351
13,2400,2400,224.12901282310486,-481.17530635037
14,2600,2600,245.35223817825317,-121.77829029360849
15,2800,2800,266.5826096534729,-615.3625304227903
16,3000,3000,286.3200581073761,-483.51770629743646
17,3200,3200,306.0097815990448,-124.0631303259653
18,3400,3400,326.0550711154938,-379.56771296767096
19,3600,3600,346.15643548965454,-123.56234451609785
20,3800,3800,365.2647819519043,-238.44911711995172
21,4000,4000,384.8180139064789,-125.3124567732176
22,4200,4200,404.5517795085907,-0.7788990726133659
23,4400,4400,424.42555975914,-476.7440441848878
24,4600,4600,445.5225098133087,-121.76293501760867
25,4800,4800,467.53846311569214,-364.64527556378704
26,5000,5000,488.17649483680725,-119.42285645324037
27,5200,5200,509.02404260635376,-243.0977514077949
28,5400,5400,529.3856153488159,-485.45682995196205
29,5600,5600,549.0879280567169,-592.5711772945734
30,5800,5800,568.973331451416,-0.3337206681854406
31,6000,6000,588.5024790763855,-507.0782100249379
