episode,step,env_step,total_time,episode_reward
1,0,0,0.1212315559387207,-1055.332886734798
2,200,200,13.21684741973877,-1365.6697616357546
3,400,400,29.112894773483276,-1696.6245236516272
4,600,600,44.3169801235199,-1482.2449704225862
5,800,800,60.266831159591675,-1387.5405725924247
6,1000,1000,80.69207835197449,-1127.158234105846
7,1200,1200,115.86693000793457,-1003.5064269799261
8,1400,1400,135.1546754837036,-1303.679666546204
9,1600,1600,154.89659810066223,-1205.3196243256843
10,1800,1800,174.94643664360046,-1.763356159227574
11,2000,2000,198.0253884792328,-358.60690003810345
12,2200,2200,238.8459014892578,-125.35713521899191
13,2400,2400,261.60936880111694,-373.61975136618446
14,2600,2600,284.6751661300659,-0.2288855086865679
15,2800,2800,306.7880027294159,-126.21877508139148
16,3000,3000,331.3833854198456,-126.86802802497543
17,3200,3200,377.8337163925171,-241.77296294963094
18,3400,3400,403.1335406303406,-623.3056280741577
19,3600,3600,427.9876434803009,-237.70741943664572
20,3800,3800,452.8378610610962,-120.57367476401699
21,4000,4000,480.5628125667572,-239.85939313330724
22,4200,4200,532.6671009063721,-125.71578684278828
23,4400,4400,560.4338428974152,-125.4205512856341
24,4600,4600,587.9879372119904,-121.08754901457021
25,4800,4800,615.617422580719,-0.5621179124402313
26,5000,5000,643.2964315414429,-126.69850478555831
27,5200,5200,695.3377680778503,-124.82581591485146
28,5400,5400,723.1422176361084,-353.6022180093729
29,5600,5600,750.9671623706818,-362.38127523062775
30,5800,5800,778.5217943191528,-477.46339904930363
31,6000,6000,805.9966371059418,-124.45780557400508
32,6200,6200,857.1628730297089,-557.1573156517632
33,6400,6400,885.0587372779846,-478.4155330120266
34,6600,6600,912.8927550315857,-564.5006745143785
35,6800,6800,940.6589126586914,-237.4538495943691
36,7000,7000,968.5091128349304,-483.3712513961701
37,7200,7200,1020.4293699264526,-125.80821097501423
38,7400,7400,1048.0878574848175,-123.68293811622377
39,7600,7600,1075.7671384811401,-124.4428398666599
40,7800,7800,1103.9216558933258,-477.1555969511249
41,8000,8000,1131.875384092331,-507.1836538397442
42,8200,8200,1184.7712688446045,-240.74500778641834
43,8400,8400,1212.5836770534515,-125.82041634964034
44,8600,8600,1240.3502542972565,-502.1587123251121
45,8800,8800,1267.9338521957397,-125.24603809434203
46,9000,9000,1295.47527718544,-125.60339500511252
47,9200,9200,1348.1671395301819,-119.84636224237659
48,9400,9400,1377.0670447349548,-125.95895896176779
49,9600,9600,1405.5461657047272,-235.7257794935348
50,9800,9800,1434.4919633865356,-118.0283296673936
51,10000,10000,1463.1796562671661,-238.47434272269226
