episode,step,env_step,total_time,episode_reward
1,0,0,0.13360261917114258,-1573.319738017077
2,200,200,18.887505769729614,-1174.199870295175
3,400,400,57.07702088356018,-1061.4641073307776
4,600,600,94.55427193641663,-1839.2139310429018
5,800,800,131.63362741470337,-1125.9444501612454
6,1000,1000,174.6834409236908,-1146.3076520793081
7,1200,1200,244.69174313545227,-1039.0889999983574
8,1400,1400,288.6254119873047,-124.22966443702128
9,1600,1600,333.82983207702637,-1229.0996863691282
10,1800,1800,378.9750361442566,-126.44297237727666
11,2000,2000,431.08779525756836,-128.5120583175265
12,2200,2200,515.1963059902191,-566.5710416220145
13,2400,2400,567.1171159744263,-355.80152339544946
14,2600,2600,620.0293979644775,-372.04766316537535
15,2800,2800,671.8839092254639,-516.6649010964819
16,3000,3000,731.4459507465363,-247.2005279899557
17,3200,3200,836.7171034812927,-3.9970341135326937
18,3400,3400,908.3459215164185,-481.54115620502836
19,3600,3600,988.7292904853821,-360.82108774019184
20,3800,3800,1049.7502083778381,-484.88879037874125
21,4000,4000,1118.1469054222107,-128.1101182236191
22,4200,4200,1234.8792912960052,-122.5702016879816
23,4400,4400,1305.9250733852386,-127.77839245687026
24,4600,4600,1373.3840582370758,-499.37581525029066
25,4800,4800,1465.3344073295593,-482.4448254022463
26,5000,5000,1565.1625459194183,-479.5023134853209
27,5200,5200,1703.0962028503418,-123.89226042558067
28,5400,5400,1791.3711144924164,-126.69612875534135
29,5600,5600,1880.5668380260468,-502.36838382721413
30,5800,5800,1969.4831693172455,-129.43915851330559
31,6000,6000,2053.8618955612183,-125.57915060639918
32,6200,6200,2192.2969949245453,-247.5143715772252
33,6400,6400,2283.367180585861,-360.7307354864933
34,6600,6600,2377.8801259994507,-357.0504940629497
35,6800,6800,2462.0717265605927,-127.7596965324576
36,7000,7000,2527.96608877182,-236.15831300978203
37,7200,7200,2644.2167007923126,-611.2292514401818
38,7400,7400,2714.8144195079803,-126.3008889057892
39,7600,7600,2782.6755862236023,-616.6673258096389
40,7800,7800,2853.524296760559,-240.35587414257455
41,8000,8000,2923.904879808426,-234.05433547625927
42,8200,8200,3040.2115557193756,-497.91873607672994
43,8400,8400,3111.708404302597,-125.28282084409507
44,8600,8600,3184.038326025009,-370.2963763570536
45,8800,8800,3255.585925102234,-124.55556172477228
46,9000,9000,3323.025268793106,-241.0735193729116
47,9200,9200,3449.1960921287537,-238.94026926015835
48,9400,9400,3545.363337278366,-500.04600420574735
49,9600,9600,3623.9135191440582,-365.6483461541709
50,9800,9800,3710.842054128647,-241.90743826230096
51,10000,10000,3795.4720668792725,-127.3516281913058
