episode,step,env_step,total_time,episode_reward
1,0,0,0.2870604991912842,-1308.2540935586576
2,200,200,14.555550336837769,-1271.4513619932163
3,400,400,33.762457609176636,-901.7943308160744
4,600,600,54.69312787055969,-1287.443996875875
5,800,800,80.14550924301147,-502.64502511657986
6,1000,1000,105.69868469238281,-765.8530843287051
7,1200,1200,156.5448453426361,-250.45462886631103
8,1400,1400,180.99090003967285,-251.1298913168156
9,1600,1600,216.7448616027832,-244.74451358362236
10,1800,1800,248.83228945732117,-369.62343331689476
11,2000,2000,283.98293948173523,-242.96025028955358
12,2200,2200,345.8380253314972,-244.92825548550164
13,2400,2400,380.21550583839417,-242.59108723124876
14,2600,2600,419.0273199081421,-241.93404815737048
15,2800,2800,453.39793491363525,-240.94724964959306
16,3000,3000,488.0335931777954,-241.18281488683874
17,3200,3200,550.8230609893799,-981.4515083506209
18,3400,3400,586.381783246994,-916.9076354125835
19,3600,3600,621.8405163288116,-905.5254164990733
20,3800,3800,653.3531267642975,-893.2340458192543
21,4000,4000,691.7162353992462,-929.6712403450501
22,4200,4200,754.6121718883514,-1430.2439397380192
23,4400,4400,789.973879814148,-823.3559295043248
24,4600,4600,823.603851556778,-886.6667450357651
25,4800,4800,858.7169926166534,-1108.4302136485576
26,5000,5000,894.5073690414429,-1160.02760137491
27,5200,5200,954.9365582466125,-949.6488130129451
28,5400,5400,993.3315289020538,-910.2293900930932
29,5600,5600,1030.4370937347412,-164.66384860449213
30,5800,5800,1063.8807022571564,-166.59881941878888
31,6000,6000,1095.9272110462189,-173.17334585478446
