episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.4880232810974121,15.798305424988213,0
2,500,500,0.7636563777923584,16.120050052227505,0
3,1000,1000,1.021761417388916,-6.347591593445899,0
4,1500,1500,1.2677645683288574,-0.2479220158756874,0
5,2000,2000,124.39781427383423,-16.56488352674166,256
6,2500,2500,179.193443775177,25.23659036849596,256
7,3000,3000,233.7855668067932,26.221686011759875,256
8,3500,3500,287.915647983551,19.557400144419383,256
9,4000,4000,345.2175831794739,23.450507295361362,256
10,4500,4500,402.7136023044586,5.641076248088517,256
11,5000,5000,458.0614035129547,20.769656004338874,256
12,5500,5500,510.5411043167114,30.81054034578731,256
13,6000,6000,566.2720012664795,18.30944696159103,256
14,6500,6500,621.8865466117859,50.29644775313178,256
15,7000,7000,674.5358984470367,29.387010793854767,256
16,7500,7500,728.8659658432007,6.823807223958819,256
17,8000,8000,784.5095677375793,30.08394874265574,256
18,8500,8500,844.6809985637665,25.37081350820998,256
19,9000,9000,902.6442172527313,33.24490023452704,256
20,9500,9500,957.2401757240295,21.74814132484229,256
21,10000,10000,1009.6421840190887,42.09611744025193,256
22,10500,10500,1066.3169102668762,22.344220799110133,256
23,11000,11000,1122.6032886505127,53.93279050473873,256
24,11500,11500,1175.6668288707733,27.345160542137222,256
25,12000,12000,1227.5247797966003,49.497425989317,256
26,12500,12500,1282.6128096580505,17.565264279036423,256
27,13000,13000,1338.3270184993744,24.009925811114126,256
28,13500,13500,1394.201028585434,22.584583890748146,256
29,14000,14000,1446.8554673194885,14.363074372291042,256
30,14500,14500,1500.6569771766663,5.447752589066856,256
31,15000,15000,1560.2054417133331,30.22197924571884,256
