episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,2.139641523361206,-13.527002245816552,0
2,500,500,2.436863422393799,0.6094370439209639,0
3,1000,1000,2.744281530380249,5.114081872653247,0
4,1500,1500,3.0414681434631348,-5.380327416168101,0
5,2000,2000,123.32642912864685,-20.193606856272275,21
6,2500,2500,178.49872016906738,23.147827584837994,22
7,3000,3000,233.63211631774902,14.209344482633135,25
8,3500,3500,295.51706647872925,26.155172767949104,33
9,4000,4000,351.5167555809021,9.405509476161235,29
10,4500,4500,407.282865524292,-34.49399303013868,34
11,5000,5000,461.47487926483154,19.70788312238084,40
12,5500,5500,527.8061518669128,17.81120838289751,37
13,6000,6000,588.1790859699249,48.01676953143908,40
14,6500,6500,644.4414203166962,32.779124370114616,46
15,7000,7000,698.5340254306793,38.20340083553938,50
16,7500,7500,761.0001695156097,36.22284952277178,57
17,8000,8000,820.5448482036591,-0.3081325026237331,67
18,8500,8500,877.7180509567261,30.434948626617036,76
19,9000,9000,932.5972337722778,34.230601492328965,73
20,9500,9500,991.3895740509033,45.87322337939411,84
21,10000,10000,1051.2832548618317,31.641528407376896,90
22,10500,10500,1105.3461282253265,37.895390342592904,87
23,11000,11000,1160.8010601997375,44.182310093460025,92
24,11500,11500,1226.7347872257233,35.50190397567026,98
25,12000,12000,1285.8827955722809,38.258354598160956,96
26,12500,12500,1344.2953910827637,30.67705894049684,93
27,13000,13000,1398.5855677127838,30.19705204689746,110
28,13500,13500,1457.1074538230896,57.656491986991234,110
29,14000,14000,1521.7469081878662,29.8205612983787,121
30,14500,14500,1581.6449344158173,32.09359808246605,124
31,15000,15000,1636.7526640892029,28.381163317192836,128
