episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5808365345001221,15.675951544261766,0
2,500,500,0.8635678291320801,-21.594137018998,0
3,1000,1000,1.1647412776947021,14.134411591039113,0
4,1500,1500,1.4896228313446045,-13.356562825872825,0
5,2000,2000,122.67517733573914,-9.194434896749414,256
6,2500,2500,177.15228843688965,38.40597147928389,256
7,3000,3000,230.35394978523254,32.210302145269026,256
8,3500,3500,287.9237825870514,7.889416658641466,256
9,4000,4000,345.13095808029175,14.844381577626248,256
10,4500,4500,398.96493649482727,1.998845376245022,256
11,5000,5000,453.64603066444397,54.45998134505568,256
12,5500,5500,513.0032541751862,32.211926091363644,256
13,6000,6000,569.4623517990112,28.807531621404912,256
14,6500,6500,624.7072863578796,16.240059805154235,256
15,7000,7000,679.174699306488,43.48368943365156,256
16,7500,7500,733.5304605960846,12.15900133780472,256
17,8000,8000,791.3762946128845,55.48998344760971,256
18,8500,8500,844.5188813209534,23.70940232125665,256
19,9000,9000,898.2954590320587,20.392079646501333,256
20,9500,9500,952.0123682022095,30.485881309461693,256
21,10000,10000,1013.2022609710693,46.18554442837279,256
22,10500,10500,1069.506341457367,32.64847394453245,256
23,11000,11000,1124.5172560214996,47.37745765088417,256
24,11500,11500,1178.3458893299103,47.03925002475495,256
25,12000,12000,1238.3364009857178,42.48813710648496,256
26,12500,12500,1295.7628076076508,54.34983564208221,256
27,13000,13000,1350.21302652359,38.858008542733295,256
28,13500,13500,1403.413289308548,44.74369633877798,256
29,14000,14000,1456.0419211387634,47.9275815772888,256
30,14500,14500,1511.0063216686249,68.22532368943399,256
31,15000,15000,1564.7395889759064,53.45072404397994,256
