episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.4652087688446045,-9.203326506469821,0
2,500,500,0.7254903316497803,3.152501870294764,0
3,1000,1000,1.9583089351654053,14.554387285801884,0
4,1500,1500,2.2023725509643555,-3.207658992763779,0
5,2000,2000,128.370600938797,-17.861692603993927,20
6,2500,2500,181.96059393882751,26.10329692904843,23
7,3000,3000,237.23072242736816,26.006721220933116,29
8,3500,3500,297.825355052948,23.470937103005443,27
9,4000,4000,360.641371011734,26.243317915260242,33
10,4500,4500,415.24075865745544,38.38095449681589,37
11,5000,5000,470.94658160209656,31.48818036074751,38
12,5500,5500,526.5258512496948,35.43875086586407,42
13,6000,6000,590.052351474762,19.279257766358022,51
14,6500,6500,645.8295340538025,27.6081402335585,74
15,7000,7000,702.3481237888336,27.29341281885341,90
16,7500,7500,758.1388382911682,29.99209236905847,87
17,8000,8000,819.8820116519928,41.47009479918974,85
18,8500,8500,878.2749345302582,23.18805594089517,90
19,9000,9000,935.4145004749298,32.807317555823204,105
20,9500,9500,989.9100568294525,36.87073336873935,150
21,10000,10000,1054.54558467865,26.68177268508805,157
22,10500,10500,1115.980048418045,38.3768996212645,162
23,11000,11000,1173.3131465911865,5.757819572282848,182
24,11500,11500,1227.9117596149445,43.40621782106037,196
25,12000,12000,1294.518616437912,15.553501151951892,199
26,12500,12500,1358.3105704784393,34.8969040450069,196
27,13000,13000,1415.440094947815,23.59833079698197,204
28,13500,13500,1474.8931121826172,35.78038639968429,221
29,14000,14000,1533.4724307060242,27.416373191712157,222
30,14500,14500,1592.6314725875854,33.62222909772865,218
31,15000,15000,1647.5693871974945,31.075849775729512,222
