episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.4952082633972168,-9.203326506469821,0
2,500,500,0.7435481548309326,3.152501870294764,0
3,1000,1000,0.9868350028991699,14.554387285801884,0
4,1500,1500,1.2420375347137451,-3.207658992763779,0
5,2000,2000,128.57292795181274,-17.861692603993927,256
6,2500,2500,179.84261512756348,4.907723908766663,256
7,3000,3000,232.71488189697266,19.808816167327087,256
8,3500,3500,293.0145924091339,15.180150615879075,256
9,4000,4000,348.37691712379456,38.97303100798975,256
10,4500,4500,404.42659091949463,28.79130621715828,256
11,5000,5000,457.83176922798157,25.323955755631523,256
12,5500,5500,510.2322256565094,55.65924257723023,256
13,6000,6000,568.4579503536224,34.970579782124744,256
14,6500,6500,624.0032992362976,52.25222878924539,256
15,7000,7000,677.6627013683319,21.5456496062846,256
16,7500,7500,732.6359367370605,18.410374417671143,256
17,8000,8000,795.7496349811554,20.220140191550296,256
18,8500,8500,853.1213586330414,19.18015343103457,256
19,9000,9000,905.0425670146942,24.783592559520773,256
20,9500,9500,957.718798160553,26.53831172330336,256
21,10000,10000,1011.971084356308,34.41628072236635,256
22,10500,10500,1067.4968724250793,40.04988667729671,256
23,11000,11000,1120.1125147342682,27.352813133166624,256
24,11500,11500,1175.212119102478,23.34091803135536,256
25,12000,12000,1232.5885355472565,24.835405343550228,256
26,12500,12500,1289.5440385341644,28.270502265934688,256
27,13000,13000,1346.7924649715424,26.564596320256868,256
28,13500,13500,1399.033457994461,36.92994737565853,256
29,14000,14000,1459.811923980713,32.15292026808605,256
30,14500,14500,1515.170138835907,44.402757001666146,256
31,15000,15000,1568.3409926891327,41.58853318719725,256
