episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5581698417663574,15.798305424988213,0
2,500,500,0.8403751850128174,16.120050052227505,0
3,1000,1000,1.1718463897705078,-6.347591593445899,0
4,1500,1500,1.5128474235534668,-0.2479220158756874,0
5,2000,2000,122.86145424842834,-16.56488352674166,197
6,2500,2500,178.84115433692932,-8.233324552388963,211
7,3000,3000,249.0892095565796,11.589162449079458,256
8,3500,3500,309.33248376846313,39.54515802158991,256
9,4000,4000,366.3500955104828,57.09466258019273,256
10,4500,4500,424.27684807777405,18.64732411289976,256
11,5000,5000,488.1987237930298,32.845381414203786,256
12,5500,5500,548.1937325000763,28.177245855300036,256
13,6000,6000,605.7004852294922,33.318350891680126,256
14,6500,6500,661.6037304401398,36.35988062776242,256
15,7000,7000,721.9984617233276,20.746312479101366,256
16,7500,7500,784.988862991333,14.012639102376578,256
17,8000,8000,843.0986914634705,-9.164561849089644,256
18,8500,8500,898.7089011669159,35.656884080324744,256
19,9000,9000,967.0591535568237,29.92977242845248,256
20,9500,9500,1027.8048298358917,24.13008505787551,256
21,10000,10000,1085.249483346939,25.913473256646377,256
22,10500,10500,1140.7930977344513,31.24825978701802,256
23,11000,11000,1201.5598056316376,20.967290748277946,256
24,11500,11500,1261.62020945549,15.43594741510227,256
25,12000,12000,1319.5030794143677,35.42624356013623,0
26,12500,12500,1361.560625553131,17.689709874863848,0
27,13000,13000,1411.7752027511597,48.52369942999447,0
28,13500,13500,1460.7193489074707,34.16826501593964,0
29,14000,14000,1504.8552238941193,48.43006760053225,256
30,14500,14500,1562.0316755771637,55.763910518820175,256
31,15000,15000,1619.5583379268646,84.73771407263925,256
