episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.541806697845459,13.958584308834704,0
2,500,500,0.8502197265625,-17.861762105182727,0
3,1000,1000,1.1699411869049072,3.376023576616719,0
4,1500,1500,1.4180972576141357,-19.770061813104327,0
5,2000,2000,119.07101345062256,-24.842737476291667,155
6,2500,2500,178.090802192688,20.48327687029888,198
7,3000,3000,240.22418904304504,26.181602668240625,256
8,3500,3500,299.8282239437103,11.055005873545747,256
9,4000,4000,356.517915725708,58.79983333202211,256
10,4500,4500,423.3444631099701,30.03135111658036,256
11,5000,5000,486.55146527290344,35.628440493216054,256
12,5500,5500,542.6511290073395,22.4055167982857,256
13,6000,6000,600.77037358284,31.966234414580782,256
14,6500,6500,659.3735041618347,43.430904824823855,256
15,7000,7000,722.2988481521606,81.21011058885142,256
16,7500,7500,778.9243018627167,100.11651688283781,256
17,8000,8000,837.6792697906494,31.0014848061661,256
18,8500,8500,893.8368406295776,31.48101127150236,256
19,9000,9000,953.5417399406433,71.10446191539602,256
20,9500,9500,1011.803065776825,49.692331749994175,256
21,10000,10000,1068.1003348827362,50.06058091222725,256
22,10500,10500,1126.4637706279755,18.126858775064193,256
23,11000,11000,1189.5225622653961,39.94161246962362,256
24,11500,11500,1250.3520464897156,51.80113851751834,256
25,12000,12000,1309.0145454406738,56.593817498890246,256
26,12500,12500,1366.919159412384,57.465289812283814,256
27,13000,13000,1431.0690155029297,41.263220235824214,256
28,13500,13500,1493.7099583148956,20.271274378957056,256
29,14000,14000,1552.1564588546753,51.98334867083831,256
30,14500,14500,1608.4660394191742,55.63690958731153,256
31,15000,15000,1677.5577223300934,47.44407472734187,256
