episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.46210336685180664,-13.527002245816552,0
2,500,500,0.7323846817016602,0.6094370439209639,0
3,1000,1000,0.9733035564422607,5.114081872653247,0
4,1500,1500,1.2070503234863281,-5.380327416168101,0
5,2000,2000,106.15116143226624,-20.193606856272275,0
6,2500,2500,143.62913513183594,30.148252619384127,0
7,3000,3000,180.48218035697937,12.228621943111998,0
8,3500,3500,218.211772441864,28.40988739832451,0
9,4000,4000,255.22635865211487,42.46422544260987,0
10,4500,4500,295.95885276794434,44.89597599623564,0
11,5000,5000,332.8622694015503,38.76182258250821,0
12,5500,5500,370.57742285728455,40.5397425511223,0
13,6000,6000,409.30087876319885,20.264695877884655,0
14,6500,6500,445.8851947784424,29.626429056268787,0
15,7000,7000,483.24917674064636,40.38310231108268,0
16,7500,7500,523.8400373458862,32.00488916087226,0
17,8000,8000,560.9604103565216,26.99719481855987,0
18,8500,8500,599.3903412818909,63.55080600985518,0
19,9000,9000,636.5113396644592,14.765445540854765,0
20,9500,9500,673.6869711875916,14.321767276553249,0
21,10000,10000,711.8947591781616,46.62195331306653,0
22,10500,10500,749.338306427002,39.016083307105646,0
23,11000,11000,788.653445482254,42.59582465651725,0
24,11500,11500,828.9836938381195,9.32207721886165,0
25,12000,12000,867.0537281036377,49.209876657399576,0
26,12500,12500,904.1554596424103,47.6397928786239,0
27,13000,13000,941.2781291007996,-8.526672367293981,0
28,13500,13500,978.1895594596863,28.62930522690634,0
29,14000,14000,1021.1586797237396,12.753750850562758,0
30,14500,14500,1061.6271455287933,85.87876958500594,0
31,15000,15000,1102.7255034446716,38.352614371413,0
