episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5052855014801025,15.675951544261766,0
2,500,500,0.7585122585296631,-21.594137018998,0
3,1000,1000,1.002345085144043,14.134411591039113,0
4,1500,1500,1.2576141357421875,-13.356562825872825,0
5,2000,2000,119.30156755447388,-9.194434896749414,209
6,2500,2500,177.39502954483032,31.819660880966353,185
7,3000,3000,239.49882078170776,5.281050727627062,256
8,3500,3500,298.0247461795807,6.408783686077413,256
9,4000,4000,355.16650581359863,27.783466931386194,256
10,4500,4500,411.2256193161011,39.13721566534899,256
11,5000,5000,476.08087134361267,32.4693268026708,256
12,5500,5500,534.1146597862244,10.12977384191883,256
13,6000,6000,591.7373449802399,24.007357544691406,256
14,6500,6500,650.1575825214386,43.277569093591474,256
15,7000,7000,714.4858736991882,65.16165890062415,256
16,7500,7500,773.3837475776672,39.63007438741104,256
17,8000,8000,832.0068573951721,37.01810163790586,256
18,8500,8500,888.9487011432648,50.05799389335129,256
19,9000,9000,946.7202553749084,38.58745461236383,256
20,9500,9500,1007.1259450912476,29.107750759087757,256
21,10000,10000,1064.5055139064789,36.75003013650368,256
22,10500,10500,1121.9979600906372,38.785277375058236,256
23,11000,11000,1188.3020594120026,26.97874789654124,256
24,11500,11500,1248.0335800647736,1.3984037194199124,256
25,12000,12000,1307.0046603679657,29.085775604249825,256
26,12500,12500,1361.9906721115112,42.38665745820775,256
27,13000,13000,1428.9831371307373,50.7944314124297,256
28,13500,13500,1489.0618360042572,36.835660827434836,256
29,14000,14000,1545.7078568935394,35.35336420348701,256
30,14500,14500,1602.5202350616455,52.561210895303915,256
31,15000,15000,1660.8961951732635,63.171228837814546,256
