episode,step,env_step,total_time,episode_reward
1,0,0,0.1058645248413086,-1332.2901395301417
2,200,200,19.188250064849854,-1594.4751335531275
3,400,400,48.81115674972534,-1287.8837693470248
4,600,600,79.63671231269836,-1316.3643008634845
5,800,800,110.50805711746216,-1037.3660704758945
6,1000,1000,140.40105628967285,-1105.709236239066
7,1200,1200,170.26770043373108,-895.8744410869175
8,1400,1400,200.54413175582886,-1330.6317845566198
9,1600,1600,230.4396800994873,-899.7063333763349
10,1800,1800,259.96370577812195,-1596.3979490693355
11,2000,2000,289.58956837654114,-128.99831766196988
12,2200,2200,317.6045820713043,-1.4791703417388793
13,2400,2400,348.66703367233276,-239.8556060597113
14,2600,2600,378.91362142562866,-127.26237234861355
15,2800,2800,409.05395126342773,-130.14949412541003
16,3000,3000,438.5316390991211,-362.54510263152997
17,3200,3200,469.54168462753296,-122.54443929196512
18,3400,3400,500.18421745300293,-1.1764347336734764
19,3600,3600,531.4900691509247,-120.22681044893667
20,3800,3800,576.3005042076111,-3.1683274498943197
21,4000,4000,610.5826959609985,-4.124702218595502
22,4200,4200,644.6525573730469,-354.42243463941253
23,4400,4400,683.3264970779419,-124.7521897788045
24,4600,4600,729.9336059093475,-1729.6990541195878
25,4800,4800,768.8684270381927,-480.4120134136663
26,5000,5000,802.9725296497345,-248.22069923822377
27,5200,5200,837.0991446971893,-128.9218653190353
28,5400,5400,872.3620612621307,-510.58458928856487
29,5600,5600,906.5623250007629,-122.85174182027822
30,5800,5800,939.4773478507996,-598.5649942665385
31,6000,6000,973.9811723232269,-234.57440612095087
32,6200,6200,1010.6956841945648,-121.69459197118007
33,6400,6400,1048.04723238945,-662.4787397522829
34,6600,6600,1087.0799844264984,-122.49785094619398
35,6800,6800,1133.1558804512024,-126.86612987941714
36,7000,7000,1188.5359518527985,-365.80186808996666
37,7200,7200,1244.7773323059082,-124.41692763801753
38,7400,7400,1301.8023335933685,-243.90150957508
39,7600,7600,1360.1790442466736,-128.41928566717158
