episode,step,env_step,total_time,episode_reward
1,0,0,0.10982275009155273,-1301.5945045396602
2,200,200,18.93917989730835,-1464.2461458217851
3,400,400,45.39282512664795,-1357.2968093293111
4,600,600,72.17421269416809,-1357.1018512367807
5,800,800,98.42347645759583,-1373.4642380812738
6,1000,1000,124.31774115562439,-692.778590948768
7,1200,1200,151.48722100257874,-373.90154019313684
8,1400,1400,180.48109674453735,-1026.6787284107434
9,1600,1600,209.0438482761383,-247.33466753213298
10,1800,1800,235.9274981021881,-1317.0611516717624
11,2000,2000,262.95077776908875,-1.1436476931212285
12,2200,2200,290.6412179470062,-1424.6006745968418
13,2400,2400,318.3959457874298,-1737.2152056727198
14,2600,2600,345.6190576553345,-121.1114981551021
15,2800,2800,372.73382234573364,-1781.6640365563583
16,3000,3000,399.5116882324219,-1550.8248806809606
17,3200,3200,427.58755826950073,-126.61610766437843
18,3400,3400,456.7508783340454,-1646.0302517982866
19,3600,3600,487.3467950820923,-244.9176221498444
20,3800,3800,518.1996610164642,-243.87018813383054
21,4000,4000,557.8033273220062,-611.3999400582608
22,4200,4200,599.8826730251312,-364.6773198239793
23,4400,4400,642.709436416626,-1204.289335899489
24,4600,4600,686.567254781723,-1071.5304432418084
25,4800,4800,731.2676482200623,-1751.6141282272938
26,5000,5000,776.0855581760406,-1151.6967657395521
27,5200,5200,822.5431461334229,-1599.9474862955883
28,5400,5400,869.6857914924622,-883.153225994084
29,5600,5600,917.07910323143,-1931.4102554215435
30,5800,5800,965.9699602127075,-1692.7083469133725
31,6000,6000,1016.153338432312,-1351.416581297785
