episode,step,env_step,total_time,episode_reward
1,0,0,0.12251424789428711,-1573.319738017077
2,200,200,16.004514455795288,-1139.3889252465
3,400,400,35.428213596343994,-1290.1751000357845
4,600,600,54.483736991882324,-1484.6095585686057
5,800,800,71.95715808868408,-1299.7615410314202
6,1000,1000,90.2351541519165,-1320.4983797914313
7,1200,1200,108.63057613372803,-1503.1734980290507
8,1400,1400,126.85153388977051,-1334.500950674279
9,1600,1600,144.98948335647583,-1738.5430472164255
10,1800,1800,162.99996209144592,-1153.43236873952
11,2000,2000,181.17816543579102,-1161.7106584111218
12,2200,2200,199.42877507209778,-1325.9009129888884
13,2400,2400,217.88528656959534,-1417.190111374485
14,2600,2600,235.79044556617737,-1230.7621713887143
15,2800,2800,253.4227273464203,-1164.9192110432448
16,3000,3000,271.4801080226898,-884.1884935846039
17,3200,3200,289.1605398654938,-256.50884097063266
18,3400,3400,307.09374713897705,-1512.980741087253
19,3600,3600,324.99137926101685,-1724.7748101373552
20,3800,3800,343.0600163936615,-998.7912021638755
21,4000,4000,360.6732532978058,-249.99368482501671
22,4200,4200,378.622846364975,-1108.661744899931
23,4400,4400,396.3911018371582,-125.24401796659869
24,4600,4600,414.32854866981506,-1734.1883152355017
25,4800,4800,432.15875124931335,-1667.4309207036563
26,5000,5000,449.9051938056946,-1498.8504591959081
27,5200,5200,467.5383505821228,-949.1865642195398
28,5400,5400,485.1020884513855,-1381.2208860236121
29,5600,5600,502.6759467124939,-1496.1526265820814
30,5800,5800,520.2620115280151,-1045.7460869963002
31,6000,6000,537.5477440357208,-1037.6394020403866
32,6200,6200,554.7051405906677,-1314.381381252223
33,6400,6400,573.1949172019958,-1649.6954525408805
34,6600,6600,590.8143343925476,-1518.2746480554663
35,6800,6800,608.71639585495,-1151.0418965812837
36,7000,7000,626.6188216209412,-1079.1177515054073
37,7200,7200,645.1404521465302,-1735.7389005161947
38,7400,7400,663.7035768032074,-121.79120399757083
39,7600,7600,682.395589351654,-1681.7026528508886
40,7800,7800,700.6486055850983,-368.70895974301186
41,8000,8000,718.0946509838104,-1198.381398044194
42,8200,8200,735.7129418849945,-929.5884335906716
43,8400,8400,753.1134028434753,-634.6440794509912
44,8600,8600,770.383339881897,-758.3614074534281
45,8800,8800,787.6293642520905,-127.47247599176517
46,9000,9000,805.4151811599731,-623.8989947361534
47,9200,9200,824.24067735672,-737.713804135394
48,9400,9400,842.1110224723816,-841.1522318369231
49,9600,9600,859.9266571998596,-780.7654219353138
50,9800,9800,877.7442843914032,-245.3640216708784
51,10000,10000,896.5356085300446,-255.71682548003437
