episode,step,env_step,total_time,episode_reward
1,0,0,0.09688711166381836,-1055.332886734798
2,200,200,20.401229858398438,-1357.9188695062562
3,400,400,50.12373733520508,-1129.2643860069475
4,600,600,80.28139925003052,-1072.3285252459532
5,800,800,112.20435667037964,-1282.510161364904
6,1000,1000,143.29685926437378,-1607.6960966772024
7,1200,1200,175.14717197418213,-970.7941444959574
8,1400,1400,208.68598794937134,-989.3276652481586
9,1600,1600,243.1855206489563,-740.7227032748808
10,1800,1800,278.9771945476532,-1037.877592932613
11,2000,2000,316.38817405700684,-1102.8811051686469
12,2200,2200,354.23277950286865,-631.3090392782152
13,2400,2400,392.3649833202362,-1213.3286614729745
14,2600,2600,432.2630207538605,-0.28940776302580956
15,2800,2800,472.8158893585205,-1083.1969556445856
16,3000,3000,513.7835078239441,-251.36277713057223
17,3200,3200,555.6158366203308,-239.24993055022213
18,3400,3400,598.3000085353851,-1677.145382823347
19,3600,3600,641.5569231510162,-1402.108379241452
20,3800,3800,684.873236656189,-1186.2109383346874
21,4000,4000,730.6333558559418,-1031.360697089165
22,4200,4200,776.4661209583282,-957.5801886086041
23,4400,4400,822.2831709384918,-379.190297967108
24,4600,4600,869.7979810237885,-885.5594322862895
25,4800,4800,917.1872236728668,-834.9533744271681
26,5000,5000,966.6617822647095,-963.6003171300335
27,5200,5200,1016.9198052883148,-745.6030204814034
28,5400,5400,1066.9381608963013,-1083.3652174235094
29,5600,5600,1119.047343492508,-1302.4088852421871
30,5800,5800,1170.9615831375122,-1078.1389905078636
31,6000,6000,1224.3764562606812,-1079.8017526735441
