episode,step,env_step,total_time,episode_reward
1,0,0,0.11647939682006836,-1573.319738017077
2,200,200,16.93800663948059,-1145.9039014313146
3,400,400,37.390753746032715,-1124.268511225026
4,600,600,56.943201541900635,-1295.6336030174498
5,800,800,76.1732439994812,-1388.0163695897013
6,1000,1000,95.65758204460144,-1312.9624974537371
7,1200,1200,115.5924780368805,-1249.3037834030424
8,1400,1400,135.05386066436768,-990.0883318950449
9,1600,1600,153.58847165107727,-1722.3327585888567
10,1800,1800,172.75108742713928,-1372.5696438271702
11,2000,2000,191.61777067184448,-1328.752166765771
12,2200,2200,209.31271147727966,-1529.4791385432932
13,2400,2400,228.77001190185547,-1064.5999555444587
14,2600,2600,245.8582956790924,-502.24326324309425
15,2800,2800,263.7894380092621,-899.7792596890047
16,3000,3000,283.1897122859955,-370.73135757949984
17,3200,3200,302.1566505432129,-2.1306946792146753
18,3400,3400,320.55811977386475,-466.2160213448983
19,3600,3600,339.3549692630768,-352.6866784800502
20,3800,3800,358.476366519928,-470.28320863395487
21,4000,4000,378.53112602233887,-125.38681002289646
22,4200,4200,399.12509965896606,-122.74525204473306
23,4400,4400,418.3843286037445,-125.47737823638562
24,4600,4600,438.04138565063477,-592.5253470311187
25,4800,4800,458.2781925201416,-348.28758697191
26,5000,5000,477.8249924182892,-828.4846568924889
27,5200,5200,496.64800357818604,-126.34077545685797
28,5400,5400,517.0471591949463,-959.272380752853
29,5600,5600,536.4539139270782,-1761.3558999269032
30,5800,5800,554.485169172287,-252.18124139142438
31,6000,6000,572.0715942382812,-926.8092305084687
32,6200,6200,589.3889966011047,-1199.730847704741
33,6400,6400,606.7103066444397,-1048.7151692527257
34,6600,6600,624.8636832237244,-977.3882925671174
35,6800,6800,643.1577925682068,-1046.2697327912686
36,7000,7000,660.9768514633179,-243.3349176986447
37,7200,7200,678.6641888618469,-627.5537575308585
38,7400,7400,696.2394168376923,-897.4463845998769
39,7600,7600,713.978723526001,-1681.2762455561578
40,7800,7800,731.9540724754333,-968.749214125387
41,8000,8000,749.7314078807831,-1163.2044539647911
42,8200,8200,767.5074706077576,-1558.7733676416142
43,8400,8400,785.0598375797272,-1354.3748295377745
44,8600,8600,802.7272608280182,-1868.2148275491427
45,8800,8800,820.3929224014282,-1418.5905641446116
46,9000,9000,837.5279929637909,-1287.7105847580524
47,9200,9200,855.1461660861969,-1395.96357564901
48,9400,9400,873.4054591655731,-1494.9262659694432
49,9600,9600,891.206286907196,-1566.9705665928393
50,9800,9800,908.9173541069031,-1602.3745573235567
51,10000,10000,926.4590830802917,-1070.532521375086
