episode,step,env_step,total_time,episode_reward
1,0,0,0.10830950736999512,-1332.2901395301417
2,200,200,13.71336817741394,-1603.6008591461764
3,400,400,31.405664682388306,-1200.0553616598806
4,600,600,49.53511428833008,-1217.5590284085936
5,800,800,67.17559838294983,-1142.059168851447
6,1000,1000,84.84594392776489,-1885.756322529475
7,1200,1200,102.70499992370605,-1170.3819753097007
8,1400,1400,120.1554970741272,-1235.2915254368947
9,1600,1600,137.3430643081665,-1322.336455323912
10,1800,1800,155.25304627418518,-1726.8152251659953
11,2000,2000,174.07755589485168,-1222.8619348467791
12,2200,2200,192.86158657073975,-1.571439454477651
13,2400,2400,210.982914686203,-1070.5447940197507
14,2600,2600,228.9663016796112,-864.8581018417725
15,2800,2800,247.09116387367249,-903.2016504795657
16,3000,3000,264.40490460395813,-642.5977481609269
17,3200,3200,282.60606718063354,-371.4163655626384
18,3400,3400,300.72143363952637,-627.1107800481598
19,3600,3600,318.8999900817871,-251.97286938997286
20,3800,3800,338.9565167427063,-4.9120631602343385
21,4000,4000,358.30029702186584,-6.366785176262648
22,4200,4200,377.7492210865021,-836.9289528605057
23,4400,4400,397.73770117759705,-257.93131362578964
24,4600,4600,418.317006111145,-1384.5972357780004
25,4800,4800,437.5004105567932,-489.61539658465784
26,5000,5000,457.4313461780548,-766.2452929995152
27,5200,5200,476.79167103767395,-130.07693305343304
28,5400,5400,496.4844524860382,-1698.790330389894
29,5600,5600,516.1063771247864,-1195.8978556580034
30,5800,5800,535.4805083274841,-1736.0868457855365
31,6000,6000,554.9090757369995,-1165.050737895792
32,6200,6200,574.7123153209686,-1397.8814563483547
33,6400,6400,595.0005724430084,-1738.3606055237808
34,6600,6600,615.5971994400024,-1172.6757471696644
35,6800,6800,636.0687644481659,-128.25278978032514
36,7000,7000,656.7755119800568,-376.55826660978465
37,7200,7200,676.3217906951904,-630.0879373822403
38,7400,7400,695.9998464584351,-245.96285909925734
39,7600,7600,715.133326292038,-764.502351490277
40,7800,7800,733.2564454078674,-482.8365965129766
41,8000,8000,751.5917654037476,-129.4492093599906
42,8200,8200,769.5800848007202,-5.78741735177583
43,8400,8400,788.093638420105,-772.1476573580134
44,8600,8600,807.8924343585968,-123.93736823129994
45,8800,8800,827.9042022228241,-610.8688152646143
46,9000,9000,847.6322202682495,-506.95438379586943
47,9200,9200,866.8957617282867,-253.80854093509285
48,9400,9400,885.6731956005096,-509.7150276022876
49,9600,9600,904.1059899330139,-359.92533595564475
50,9800,9800,922.1769437789917,-126.29067602821166
51,10000,10000,940.235922574997,-249.35520662638888
