episode,step,env_step,total_time,episode_reward
1,0,0,0.10995864868164062,-1055.332886734798
2,200,200,17.22840142250061,-1352.5152695850863
3,400,400,36.20934510231018,-1625.9784875922821
4,600,600,53.85999274253845,-1600.602734771513
5,800,800,71.07930088043213,-1374.48642549354
6,1000,1000,89.40360689163208,-1226.1736456002723
7,1200,1200,108.1520676612854,-1242.3034454126841
8,1400,1400,128.4905505180359,-1114.2077468715092
9,1600,1600,147.87972974777222,-1061.7880094410677
10,1800,1800,166.97497987747192,-1012.2084163203872
11,2000,2000,187.90321731567383,-1239.8510480522907
12,2200,2200,206.09201622009277,-622.8662063282778
13,2400,2400,223.81688952445984,-716.6913012168685
14,2600,2600,241.85522150993347,-516.3289397335328
15,2800,2800,260.0512661933899,-126.92886991166958
16,3000,3000,277.08101081848145,-127.42594081448033
17,3200,3200,295.1592140197754,-243.78985588915762
18,3400,3400,312.85598158836365,-1042.2068269398587
19,3600,3600,330.3141918182373,-740.4489448178548
20,3800,3800,348.033403635025,-122.80453360187529
21,4000,4000,365.772305727005,-243.82063105852146
22,4200,4200,382.8671643733978,-126.19623673747414
23,4400,4400,400.0080568790436,-126.51466528906604
24,4600,4600,418.0342366695404,-123.15357826097208
25,4800,4800,436.03880047798157,-0.6831381043086368
26,5000,5000,453.9999940395355,-127.39572517954083
27,5200,5200,471.46200704574585,-126.66075451781785
28,5400,5400,489.04367876052856,-356.27891720401163
29,5600,5600,506.88533329963684,-364.0274808108478
30,5800,5800,524.6003279685974,-478.54707175871374
31,6000,6000,542.3310775756836,-128.43657549769068
32,6200,6200,560.0915489196777,-922.3622564292292
33,6400,6400,577.3778066635132,-1731.4488468198363
34,6600,6600,594.71324634552,-652.6204943823503
35,6800,6800,612.3691790103912,-242.86699438479343
36,7000,7000,630.2084422111511,-478.1820056538937
37,7200,7200,647.8023540973663,-572.624712722313
38,7400,7400,665.3585414886475,-124.69623558076911
39,7600,7600,682.9602930545807,-503.4241650234139
40,7800,7800,700.5649838447571,-480.4369647233055
41,8000,8000,718.3712618350983,-498.4315153689993
42,8200,8200,737.0421986579895,-242.96833517571255
43,8400,8400,755.1678628921509,-130.9259600560819
44,8600,8600,772.6911673545837,-519.9408799864656
45,8800,8800,789.9977807998657,-124.64734107237686
46,9000,9000,807.1097347736359,-126.45079214562249
47,9200,9200,824.3863213062286,-121.21740127912805
48,9400,9400,842.0604996681213,-126.61047100037773
49,9600,9600,859.2485201358795,-235.443607023515
50,9800,9800,876.4561250209808,-117.94732895485889
51,10000,10000,894.3530740737915,-234.8513954815963
