episode,step,env_step,total_time,episode_reward
1,0,0,0.15154528617858887,-1301.5945045396602
2,200,200,17.896337509155273,-1464.2461458217851
3,400,400,43.78908157348633,-1338.4126169685026
4,600,600,69.38053178787231,-1200.5673993840883
5,800,800,94.55612969398499,-1153.7823725800754
6,1000,1000,119.84574174880981,-1053.0136748859907
7,1200,1200,146.80685329437256,-750.0104931515732
8,1400,1400,172.8534963130951,-127.05915758334672
9,1600,1600,199.43530869483948,-499.4099369666107
10,1800,1800,225.7670578956604,-626.1198002667411
11,2000,2000,252.90095353126526,-600.5003679418667
12,2200,2200,279.92995381355286,-371.70414392845004
13,2400,2400,306.8222711086273,-1728.3699559399038
14,2600,2600,333.8834047317505,-367.1645846352893
15,2800,2800,362.1284112930298,-1287.4664622823707
16,3000,3000,395.0729978084564,-1692.969695895367
17,3200,3200,424.0650362968445,-866.5425532931569
18,3400,3400,461.7344226837158,-1325.4798228977297
19,3600,3600,501.10385060310364,-730.0251653542214
20,3800,3800,541.0287072658539,-1083.2961850435613
21,4000,4000,581.360330581665,-1379.4619609458105
22,4200,4200,622.8589413166046,-1089.9107793624353
23,4400,4400,665.2112812995911,-127.98742454500436
24,4600,4600,707.5799160003662,-644.1389429494326
25,4800,4800,751.577229976654,-1174.3304902497032
26,5000,5000,781.4184865951538,-1045.82441445734
27,5200,5200,815.9743685722351,-1718.682997824073
28,5400,5400,849.7398056983948,-1189.1903229613472
29,5600,5600,884.2651462554932,-1735.4142901549924
30,5800,5800,926.0288562774658,-885.3666308837855
31,6000,6000,973.9282872676849,-499.78490067763187
32,6200,6200,1023.2860922813416,-248.02768460101788
33,6400,6400,1072.385797739029,-124.74394486526407
34,6600,6600,1123.293739080429,-125.58732088546725
35,6800,6800,1174.4284358024597,-673.7011944297327
36,7000,7000,1226.1900589466095,-124.18124471151665
37,7200,7200,1278.9210529327393,-121.92846860206542
38,7400,7400,1331.9643776416779,-369.52344654085675
39,7600,7600,1386.8078286647797,-485.2939189576809
40,7800,7800,1442.3422803878784,-246.30327240885467
41,8000,8000,1498.740341424942,-473.57377802649586
42,8200,8200,1555.223614692688,-1175.8160976896636
43,8400,8400,1613.1705145835876,-1257.2820714050654
44,8600,8600,1671.2038111686707,-1086.6023974590219
45,8800,8800,1729.7736186981201,-745.0346423383457
46,9000,9000,1789.2057762145996,-1097.4920524579143
47,9200,9200,1849.8158826828003,-374.1445728312168
48,9400,9400,1910.734538078308,-353.5122750169132
49,9600,9600,1972.8589265346527,-1215.4184813755191
50,9800,9800,2035.140870332718,-613.5108867273638
51,10000,10000,2099.018410205841,-898.2840773832291
