episode,step,env_step,total_time,episode_reward
1,0,0,0.0990896224975586,-1301.5945045396602
2,200,200,13.046422004699707,-1464.2461458217851
3,400,400,31.92784333229065,-1318.1190342807233
4,600,600,51.74654817581177,-1384.8577741091804
5,800,800,72.54499864578247,-900.1392572214427
6,1000,1000,92.16464185714722,-1382.5960045631837
7,1200,1200,111.77462577819824,-1280.5869874454352
8,1400,1400,129.58547019958496,-1465.4371367965362
9,1600,1600,147.60429787635803,-1170.8195029726414
10,1800,1800,165.9671847820282,-1323.9746618862418
11,2000,2000,184.062194108963,-947.6143208323325
12,2200,2200,203.81198716163635,-1211.5116625001658
13,2400,2400,221.89789605140686,-1885.8567183519067
14,2600,2600,240.4523766040802,-1387.56494997458
15,2800,2800,260.59053683280945,-1906.8799724669377
16,3000,3000,281.36082768440247,-1736.2980553669563
17,3200,3200,300.3461346626282,-1259.4060203178624
18,3400,3400,317.83933544158936,-1717.064625255569
19,3600,3600,336.34061455726624,-1592.6541427095729
20,3800,3800,355.849725484848,-1374.2708546416181
21,4000,4000,376.12048530578613,-1447.963414530855
22,4200,4200,396.1679878234863,-1602.779010147903
23,4400,4400,415.7701086997986,-1485.3336040959382
24,4600,4600,435.2559640407562,-126.24358221436387
25,4800,4800,455.2560455799103,-1460.3770362805094
26,5000,5000,474.78650546073914,-1089.274225114068
27,5200,5200,494.9772918224335,-878.4428684940596
28,5400,5400,515.2161209583282,-1095.7072082930583
29,5600,5600,535.6850061416626,-1167.2052949086726
30,5800,5800,555.9486558437347,-1018.6070542770648
31,6000,6000,575.793393611908,-870.3706274710023
32,6200,6200,595.8077244758606,-859.6845045086983
33,6400,6400,614.7895185947418,-729.7390478222727
34,6600,6600,635.1426794528961,-127.73188751023321
35,6800,6800,654.953138589859,-575.0371341045145
36,7000,7000,674.0766558647156,-126.25595107603101
37,7200,7200,693.5844035148621,-125.90601769016712
38,7400,7400,714.3935127258301,-492.74775755401475
39,7600,7600,733.0819685459137,-372.70457632871734
40,7800,7800,750.990574836731,-124.33419757998082
41,8000,8000,770.4423577785492,-963.9187607422766
42,8200,8200,789.535003900528,-1141.524587759782
43,8400,8400,808.1931059360504,-1166.71651589809
44,8600,8600,827.2650625705719,-1721.3506109731677
45,8800,8800,847.216064453125,-910.1346959331256
46,9000,9000,867.9772443771362,-1062.512878301923
47,9200,9200,887.1881504058838,-1191.7914817310805
48,9400,9400,906.3877863883972,-1292.3813361916316
49,9600,9600,924.9978113174438,-1282.1913533738343
50,9800,9800,943.6152095794678,-977.5619744222754
51,10000,10000,961.2594175338745,-856.9465353727044
