episode,step,env_step,total_time,episode_reward
1,0,0,0.10573291778564453,-1067.4031955416337
2,200,200,21.009536027908325,-1166.8547080231467
3,400,400,52.24610161781311,-1211.3842506606024
4,600,600,82.8018946647644,-1211.1279679936126
5,800,800,113.39696025848389,-54.91965607737039
6,1000,1000,143.1800410747528,-1615.4520832528094
7,1200,1200,174.5117015838623,-1273.7187828896542
8,1400,1400,205.64221835136414,-1437.6102694882418
9,1600,1600,237.1023805141449,-1208.3505927690092
10,1800,1800,267.5806682109833,-1275.2854967789397
11,2000,2000,299.4217646121979,-1386.8778915388498
12,2200,2200,330.589772939682,-872.3718505569763
13,2400,2400,362.5076344013214,-495.9407312080089
14,2600,2600,393.17857122421265,-937.6558258978968
15,2800,2800,424.0624449253082,-1729.0315159484521
16,3000,3000,454.97887682914734,-486.9865281615213
17,3200,3200,485.4761049747467,-128.40648749963208
18,3400,3400,515.7942390441895,-372.811646282163
19,3600,3600,546.7707543373108,-123.87065936483313
20,3800,3800,578.0152990818024,-237.4440449942743
21,4000,4000,610.2163610458374,-127.30737588379858
22,4200,4200,642.1911995410919,-1.687433026942959
23,4400,4400,674.4249515533447,-468.308806966002
24,4600,4600,706.5500338077545,-126.55203891302065
25,4800,4800,737.872727394104,-371.91127402167245
26,5000,5000,771.2259230613708,-121.56727984272275
27,5200,5200,806.8162560462952,-239.02837458621025
28,5400,5400,840.2643263339996,-989.3501851623674
29,5600,5600,872.4513940811157,-715.7675371924979
30,5800,5800,905.5225267410278,-1.1346617959840473
31,6000,6000,938.1135647296906,-532.0370669037961
32,6200,6200,971.6805975437164,-494.00309742430613
33,6400,6400,1008.560676574707,-362.7247616391824
34,6600,6600,1044.4271841049194,-241.2733210545135
35,6800,6800,1084.9459760189056,-760.9737397493138
36,7000,7000,1125.6933550834656,-124.31457186629095
