episode,step,env_step,total_time,episode_reward
1,0,0,0.10050415992736816,-1573.319738017077
2,200,200,15.758891105651855,-1139.3889252465
3,400,400,41.29956126213074,-1131.225218313537
4,600,600,66.92365789413452,-1196.3577295293753
5,800,800,92.19835877418518,-1236.0472756358874
6,1000,1000,121.4527850151062,-1413.076763056029
7,1200,1200,148.12121725082397,-1338.334517545301
8,1400,1400,174.00712895393372,-1019.5933674434716
9,1600,1600,200.68021035194397,-1266.5380835766816
10,1800,1800,228.62397933006287,-1211.494150113306
11,2000,2000,255.155198097229,-1040.7482490216187
12,2200,2200,281.2551546096802,-1813.5880820706657
13,2400,2400,308.4332654476166,-1671.1353754165914
14,2600,2600,335.6958878040314,-564.6801659295389
15,2800,2800,363.89659333229065,-1655.1039183155551
16,3000,3000,393.14379930496216,-1174.242367497543
17,3200,3200,423.7141580581665,-514.6188393331586
18,3400,3400,453.1988844871521,-1740.0568011950197
19,3600,3600,482.2505929470062,-1156.7986917496107
20,3800,3800,509.8093991279602,-1286.3468177298275
21,4000,4000,537.9244720935822,-248.7963095421494
22,4200,4200,565.1187810897827,-366.4880488334443
23,4400,4400,593.2926669120789,-125.47635359228973
24,4600,4600,622.1374931335449,-648.7991628803081
25,4800,4800,650.4919905662537,-359.5130319449694
26,5000,5000,678.7267818450928,-597.4852572455309
27,5200,5200,707.968373298645,-125.89627167239595
28,5400,5400,741.1491153240204,-252.04449934524885
29,5600,5600,780.9612312316895,-758.5244220284794
30,5800,5800,828.731775522232,-927.314789265974
31,6000,6000,870.2444341182709,-873.4086203340578
