episode,step,env_step,total_time,episode_reward
1,0,0,0.10404038429260254,-1067.4031955416337
2,200,200,19.889444828033447,-1373.1435976671305
3,400,400,47.61894392967224,-909.5476396765598
4,600,600,76.34183287620544,-1126.787939922568
5,800,800,104.22254681587219,-2.3624261476186232
6,1000,1000,132.4066343307495,-1094.2659753493788
7,1200,1200,160.70915031433105,-612.362512283004
8,1400,1400,188.246976852417,-372.68136313252273
9,1600,1600,215.52108764648438,-124.22052629695382
10,1800,1800,242.16543912887573,-0.42451533411184034
11,2000,2000,268.9123332500458,-630.4622836998327
12,2200,2200,297.75921177864075,-123.645793460747
13,2400,2400,325.7461745738983,-481.9569189192986
14,2600,2600,354.6161925792694,-122.69804169687556
15,2800,2800,383.54373359680176,-868.2682698524907
16,3000,3000,412.0246157646179,-608.4554182750876
17,3200,3200,439.474577665329,-122.88265979672398
18,3400,3400,467.0497019290924,-375.4001551925481
19,3600,3600,494.17603945732117,-250.2693537901025
20,3800,3800,521.7141218185425,-235.58508218102824
21,4000,4000,550.8413307666779,-124.96922722364219
22,4200,4200,578.4838597774506,-0.8739287641509913
23,4400,4400,607.5593631267548,-601.5866863530472
24,4600,4600,636.5922846794128,-123.80375348749044
25,4800,4800,664.2977075576782,-368.8848822282873
26,5000,5000,691.7235593795776,-119.1709889945897
27,5200,5200,719.1825258731842,-242.03119794700842
28,5400,5400,745.9728164672852,-485.06536070913336
29,5600,5600,775.0270798206329,-593.9202639901379
30,5800,5800,803.2801315784454,-0.8612358557349235
31,6000,6000,831.674483537674,-639.8290909242022
32,6200,6200,860.0129191875458,-497.6136246611073
33,6400,6400,888.3838486671448,-363.17760473850814
34,6600,6600,915.9051504135132,-242.1319688261971
35,6800,6800,943.3988270759583,-125.98676533050437
36,7000,7000,970.3409721851349,-121.97721004482337
37,7200,7200,997.5724778175354,-350.68455954299
38,7400,7400,1026.2499215602875,-123.26587371700951
39,7600,7600,1054.4775657653809,-0.5611472442869395
40,7800,7800,1082.4270951747894,-241.46775089763523
41,8000,8000,1109.5597984790802,-121.74853520758928
42,8200,8200,1137.2292716503143,-120.15455022210652
43,8400,8400,1164.6735529899597,-117.78381729641185
44,8600,8600,1192.2980082035065,-624.6422805975949
45,8800,8800,1219.2403481006622,-122.42643427369666
46,9000,9000,1247.5862567424774,-1.186118210462371
47,9200,9200,1276.2215449810028,-0.7659608230899734
48,9400,9400,1304.6041958332062,-246.64236211895457
49,9600,9600,1333.1723823547363,-244.70310054358896
50,9800,9800,1361.7295525074005,-348.9935040094493
51,10000,10000,1390.1741831302643,-119.48249529010721
