episode,step,env_step,total_time,episode_reward
1,0,0,0.14225435256958008,-1573.319738017077
2,200,200,21.563994646072388,-1162.021316149962
3,400,400,48.66510319709778,-1401.6379017163717
4,600,600,77.16542911529541,-1176.252587119298
5,800,800,105.4038245677948,-1222.404490054708
6,1000,1000,133.13183665275574,-501.06270938833444
7,1200,1200,160.9920575618744,-239.67287358579128
8,1400,1400,189.20964407920837,-246.90491005551795
9,1600,1600,216.95922017097473,-567.4527967934738
10,1800,1800,243.82452750205994,-270.10648182398967
11,2000,2000,272.61345171928406,-250.0403638690538
12,2200,2200,303.1333031654358,-574.4042252238596
13,2400,2400,335.50102734565735,-479.61152581480263
14,2600,2600,366.8250005245209,-373.5131045678495
15,2800,2800,398.1360893249512,-757.7435687912416
16,3000,3000,429.94301867485046,-372.43978871510376
17,3200,3200,462.07992696762085,-0.4070466217857417
18,3400,3400,492.9516394138336,-481.3796619118313
19,3600,3600,524.0100281238556,-358.82805955164247
20,3800,3800,554.4055318832397,-356.5034140850831
21,4000,4000,587.3412971496582,-128.58880819354678
22,4200,4200,618.9525232315063,-126.60295362589646
23,4400,4400,650.8770997524261,-129.92256775364984
24,4600,4600,682.3627390861511,-493.5978911718987
25,4800,4800,713.7208094596863,-362.5632445375612
26,5000,5000,744.6411995887756,-479.3593433411458
27,5200,5200,775.0172493457794,-127.37446335418117
28,5400,5400,806.9694302082062,-131.0740187139938
29,5600,5600,839.0589482784271,-503.734986033392
30,5800,5800,870.687059879303,-131.31151692364776
31,6000,6000,903.6628696918488,-128.01908332242837
32,6200,6200,936.3027424812317,-245.46446797438952
33,6400,6400,967.8974597454071,-359.95580635042603
34,6600,6600,996.0086553096771,-356.495723580837
35,6800,6800,1024.176818370819,-126.25085721862412
36,7000,7000,1052.3183090686798,-240.60873970333765
37,7200,7200,1080.5967004299164,-632.7750607175121
38,7400,7400,1109.0491878986359,-126.4876164987145
39,7600,7600,1137.3628375530243,-625.1573846139805
40,7800,7800,1165.8735888004303,-244.7099701561744
41,8000,8000,1193.5581495761871,-237.88834275080546
42,8200,8200,1220.6108570098877,-487.57908598742466
43,8400,8400,1248.1822056770325,-127.72998782507757
44,8600,8600,1276.114206790924,-376.23782669080515
45,8800,8800,1304.6182553768158,-127.2284601119187
46,9000,9000,1332.9286150932312,-246.089209453733
47,9200,9200,1361.233071088791,-238.11497048797906
48,9400,9400,1389.5667324066162,-494.5406244639673
49,9600,9600,1418.265206336975,-364.5121459287959
50,9800,9800,1446.0415246486664,-247.19678715757357
51,10000,10000,1474.1301085948944,-128.68710967540136
