episode,step,env_step,total_time,episode_reward
1,0,0,0.1230475902557373,-1301.5945045396602
2,200,200,12.691681861877441,-1469.1082038277432
3,400,400,29.300835609436035,-1218.050222995722
4,600,600,45.93731689453125,-1065.9905756325506
5,800,800,63.68185901641846,-980.7123021063105
6,1000,1000,80.61636257171631,-500.5864664903531
7,1200,1200,98.84401988983154,-238.88526816894958
8,1400,1400,116.14825010299683,-127.28085599219045
9,1600,1600,133.04176211357117,-122.95538182354285
10,1800,1800,150.0205295085907,-365.09640875534956
11,2000,2000,167.00501918792725,-744.0614625175384
12,2200,2200,183.91446590423584,-372.02605193196155
13,2400,2400,203.3876929283142,-509.86792478896206
14,2600,2600,222.75818347930908,-124.15902503940674
15,2800,2800,240.237788438797,-485.36864616978085
16,3000,3000,258.2056851387024,-590.7355816805612
17,3200,3200,277.32289028167725,-125.9017708139368
18,3400,3400,294.3582253456116,-517.2159830504736
19,3600,3600,310.96656036376953,-233.980878612144
20,3800,3800,327.8998181819916,-238.26192066069453
21,4000,4000,347.3568811416626,-481.08267731723157
22,4200,4200,365.034565448761,-233.1175056055562
23,4400,4400,382.0144329071045,-120.85565948535941
24,4600,4600,399.385178565979,-126.20761621436775
25,4800,4800,416.9851975440979,-768.8080258206782
26,5000,5000,433.78367829322815,-363.477358341514
27,5200,5200,450.381108045578,-486.33733826982325
28,5400,5400,467.1743025779724,-360.5777863274138
29,5600,5600,483.7384903430939,-471.92999103348586
30,5800,5800,500.5420000553131,-480.390863140874
31,6000,6000,517.5036597251892,-366.2961312264156
32,6200,6200,534.4682717323303,-240.83691264581597
33,6400,6400,550.9543170928955,-128.53908722524224
34,6600,6600,567.5093786716461,-126.36302670968408
35,6800,6800,584.7874519824982,-537.0844089586013
36,7000,7000,602.0530154705048,-124.11737256217292
37,7200,7200,621.5827970504761,-121.47210783904845
38,7400,7400,640.3221945762634,-358.6882961510924
39,7600,7600,658.5380382537842,-243.34349091714995
40,7800,7800,675.357622385025,-123.71205891728656
41,8000,8000,691.9562544822693,-239.15717974521164
42,8200,8200,709.186585187912,-492.29271031353875
43,8400,8400,726.5445356369019,-351.9524601422268
44,8600,8600,743.3675639629364,-485.5649198777758
45,8800,8800,760.0173320770264,-128.21339761469142
46,9000,9000,776.620147228241,-128.95305821743273
47,9200,9200,793.0429356098175,-123.3312180457677
48,9400,9400,809.5348467826843,-241.90019942362346
49,9600,9600,827.0170879364014,-477.060513836938
50,9800,9800,844.4371657371521,-123.90779098577352
51,10000,10000,861.7440752983093,-123.40357928233166
