episode,step,env_step,total_time,episode_reward
1,0,0,0.13318490982055664,-1573.319738017077
2,200,200,19.699872493743896,-1162.021316149962
3,400,400,46.89933729171753,-1411.652109717515
4,600,600,76.71458745002747,-1074.3405509710924
5,800,800,107.56307673454285,-908.0061135649262
6,1000,1000,134.65014910697937,-747.07934366328
7,1200,1200,161.10679244995117,-119.51708892781873
8,1400,1400,187.94868850708008,-123.99233628831796
9,1600,1600,216.94175958633423,-635.7941022039134
10,1800,1800,247.88199496269226,-128.71364341457362
11,2000,2000,275.41117238998413,-253.33186788889873
12,2200,2200,306.335485458374,-561.3502689971294
13,2400,2400,333.65158200263977,-352.9468069460768
14,2600,2600,361.3232424259186,-375.34939008104334
15,2800,2800,387.6398227214813,-490.0254625297809
16,3000,3000,415.02745962142944,-1025.4261207220068
17,3200,3200,441.09516072273254,-3.8000515248074915
18,3400,3400,467.5389676094055,-473.40078926957386
19,3600,3600,494.6087164878845,-355.45626199914216
20,3800,3800,520.5199148654938,-354.7740174452871
21,4000,4000,547.2487263679504,-128.35483906610276
22,4200,4200,574.0780644416809,-125.1248988993511
23,4400,4400,601.0242624282837,-127.29529031452641
24,4600,4600,628.2621595859528,-490.7191696702082
25,4800,4800,655.4043235778809,-235.27823674428936
26,5000,5000,681.8503816127777,-478.54182383181364
27,5200,5200,707.5967116355896,-125.22415612230643
28,5400,5400,733.463047504425,-129.62803346199183
29,5600,5600,761.2153251171112,-494.5589796476184
30,5800,5800,788.831619977951,-129.91185636845842
31,6000,6000,816.4934551715851,-127.03160000330486
32,6200,6200,842.7683115005493,-243.88794946920208
33,6400,6400,869.3438413143158,-356.06366011021163
34,6600,6600,896.1852567195892,-353.6521961463093
35,6800,6800,922.6614768505096,-127.14891824931003
36,7000,7000,949.4417307376862,-232.8919186960209
37,7200,7200,975.9751632213593,-1730.532550658497
38,7400,7400,1003.7816154956818,-125.95323212839654
39,7600,7600,1030.899210691452,-781.7716323592068
40,7800,7800,1058.4416890144348,-237.7213730534421
41,8000,8000,1085.6565299034119,-233.40661079455893
42,8200,8200,1113.1736047267914,-486.2576644879043
43,8400,8400,1140.2784061431885,-125.40051269956635
44,8600,8600,1166.6528701782227,-367.19594295272486
45,8800,8800,1193.1356272697449,-125.7930652424868
46,9000,9000,1219.6635944843292,-241.07959746802115
47,9200,9200,1247.7403163909912,-232.5517446340661
48,9400,9400,1275.2105331420898,-488.9962832285786
49,9600,9600,1303.943989276886,-362.78911955204484
50,9800,9800,1331.9456975460052,-235.78854437975988
51,10000,10000,1359.2108354568481,-126.4507383217597
