episode,step,env_step,total_time,episode_reward
1,0,0,0.1283583641052246,-1067.4031955416337
2,200,200,17.868878841400146,-1373.1435976671305
3,400,400,44.053629636764526,-1055.8871804744103
4,600,600,71.74282455444336,-1110.4722020071438
5,800,800,98.56064987182617,-655.8353501752949
6,1000,1000,125.44491839408875,-880.6436157752848
7,1200,1200,152.1693456172943,-362.68017722792933
8,1400,1400,179.3572540283203,-247.27504010548392
9,1600,1600,205.05185961723328,-126.31067592350686
10,1800,1800,230.7620882987976,-252.47010655403977
11,2000,2000,256.44074630737305,-638.6626903333932
12,2200,2200,282.3940896987915,-126.53044263985197
13,2400,2400,309.6527156829834,-476.90200656413026
14,2600,2600,336.58660221099854,-125.40103323731486
15,2800,2800,363.53857254981995,-907.552220487275
16,3000,3000,390.4727113246918,-478.8675626448111
17,3200,3200,417.69000577926636,-122.88568600977034
18,3400,3400,443.63162112236023,-376.0386593044458
19,3600,3600,469.8672978878021,-1223.0818427611653
20,3800,3800,496.09635519981384,-360.2975164059734
21,4000,4000,522.1767282485962,-124.93419445610057
22,4200,4200,549.4260032176971,-0.9522451329459912
23,4400,4400,576.1999378204346,-467.4573297911171
24,4600,4600,603.6246700286865,-123.50003473657448
25,4800,4800,630.6949200630188,-362.7067601743973
26,5000,5000,657.8133239746094,-118.46982707911185
27,5200,5200,683.857011795044,-242.90941272512683
28,5400,5400,710.342435836792,-478.2031067371492
29,5600,5600,736.9338030815125,-568.2172502254729
30,5800,5800,763.9268786907196,-0.47533312896732144
31,6000,6000,791.8916871547699,-506.88476649
32,6200,6200,819.037269115448,-488.9345592587156
33,6400,6400,846.2425291538239,-360.52836219678886
34,6600,6600,873.4232456684113,-239.6028151916428
35,6800,6800,901.0436224937439,-127.56016658285762
36,7000,7000,926.9804055690765,-123.27692710950897
37,7200,7200,953.4882063865662,-471.5638896044712
38,7400,7400,979.2983405590057,-124.8864049419975
39,7600,7600,1005.979651927948,-1.5678851428920018
40,7800,7800,1033.7114551067352,-239.05844645469062
41,8000,8000,1061.102771282196,-125.14901723952357
42,8200,8200,1088.68732047081,-121.34801525178457
43,8400,8400,1115.9969403743744,-119.26687593706279
44,8600,8600,1143.360594511032,-578.9353467319472
45,8800,8800,1169.717672586441,-126.16165798048124
46,9000,9000,1196.3778779506683,-2.8986953369905657
47,9200,9200,1222.8084762096405,-1.873575301626497
48,9400,9400,1250.223289489746,-248.26515207468876
49,9600,9600,1278.4207129478455,-243.59472519058343
50,9800,9800,1305.6980051994324,-351.7375934773537
51,10000,10000,1332.7947452068329,-120.0417488333594
