episode,step,env_step,total_time,episode_reward
1,0,0,0.10802650451660156,-1055.332886734798
2,200,200,17.873127460479736,-1343.5769828805264
3,400,400,43.83119750022888,-1491.6953476544418
4,600,600,69.66588735580444,-1395.2163106436717
5,800,800,95.37325096130371,-1384.5979311313731
6,1000,1000,122.22356605529785,-1079.6474028003174
7,1200,1200,149.1581449508667,-866.9720028145576
8,1400,1400,176.21050024032593,-617.9903966852102
9,1600,1600,203.62372469902039,-508.9437455819741
10,1800,1800,229.9019386768341,-500.86482682329944
11,2000,2000,255.85077238082886,-610.8677652657099
12,2200,2200,281.6550991535187,-501.4512512089171
13,2400,2400,307.56489729881287,-616.7996740976802
14,2600,2600,334.64473938941956,-255.2934777075632
15,2800,2800,361.5284671783447,-362.26543188741124
16,3000,3000,388.3531994819641,-127.70742339510834
17,3200,3200,415.32381105422974,-374.92065487356933
18,3400,3400,442.3134021759033,-619.6161425013343
19,3600,3600,468.6634485721588,-237.47843874875457
20,3800,3800,494.8781805038452,-122.11069642971911
21,4000,4000,521.0027704238892,-242.44532340448185
22,4200,4200,547.1277694702148,-1156.9086551553808
23,4400,4400,575.0719749927521,-125.835935304217
24,4600,4600,602.284708738327,-123.61074804450939
25,4800,4800,629.8083755970001,-1.1249688097244228
26,5000,5000,656.6638412475586,-127.08543364149904
27,5200,5200,683.7800436019897,-125.7604773238548
28,5400,5400,710.4702515602112,-353.46946794887424
29,5600,5600,736.4296669960022,-361.2239228057477
30,5800,5800,763.1393179893494,-476.813845250329
31,6000,6000,790.7201316356659,-124.47552289872567
32,6200,6200,817.9048087596893,-557.1585260349209
33,6400,6400,845.1550953388214,-480.8383343608582
34,6600,6600,871.919725894928,-547.9291248584257
35,6800,6800,898.9105837345123,-239.7760068065895
36,7000,7000,926.4582800865173,-481.20057833809375
37,7200,7200,952.5603439807892,-126.75196349236379
38,7400,7400,978.9384765625,-124.12257408901247
39,7600,7600,1006.2336864471436,-124.68872070226787
40,7800,7800,1033.9913141727448,-480.64761041837835
41,8000,8000,1061.726243019104,-495.2404035213455
42,8200,8200,1088.906322479248,-243.80859195655532
43,8400,8400,1116.2091279029846,-126.8548785361777
44,8600,8600,1143.7933032512665,-492.6970354418388
45,8800,8800,1171.4126086235046,-127.86873353938418
46,9000,9000,1197.7034599781036,-128.3071921472719
47,9200,9200,1224.4864275455475,-122.47237745519287
48,9400,9400,1251.0169217586517,-129.82500433011376
49,9600,9600,1278.071276664734,-239.50987615434906
50,9800,9800,1305.860336303711,-121.40311093695182
51,10000,10000,1333.7020947933197,-242.81703232178637
