episode,step,env_step,total_time,episode_reward
1,0,0,0.12325930595397949,-1301.5945045396602
2,200,200,20.267491817474365,-1469.1082038277432
3,400,400,48.175225496292114,-893.0244949985376
4,600,600,75.99036288261414,-1200.9489700860904
5,800,800,103.72903108596802,-127.02940776253335
6,1000,1000,131.45653438568115,-248.68577386568663
7,1200,1200,159.0916657447815,-764.3735846467087
8,1400,1400,187.01869082450867,-251.12573817033447
9,1600,1600,214.09828352928162,-122.54580574720981
10,1800,1800,240.9833221435547,-369.2256356806285
11,2000,2000,267.9102478027344,-130.2865639756856
12,2200,2200,296.1955749988556,-367.4372749421335
13,2400,2400,324.03085684776306,-491.6920334679227
14,2600,2600,352.14763498306274,-124.24134675339488
15,2800,2800,380.13019371032715,-600.6859106544211
16,3000,3000,408.0177626609802,-592.1325291317459
17,3200,3200,435.1366684436798,-124.41911953748311
18,3400,3400,461.9109220504761,-498.72822210761115
19,3600,3600,488.96592903137207,-238.04617113531816
20,3800,3800,515.8527817726135,-243.7327788384397
21,4000,4000,543.3788311481476,-486.4165255361172
22,4200,4200,571.481892824173,-238.36892325201077
23,4400,4400,599.3407533168793,-124.42946182555872
24,4600,4600,627.1494138240814,-129.85901538591895
25,4800,4800,655.0587162971497,-596.7476422940437
26,5000,5000,682.386411190033,-245.5254633660019
27,5200,5200,709.8455607891083,-620.2537477293379
28,5400,5400,736.6616058349609,-366.23284021233945
29,5600,5600,763.9666199684143,-483.76450732264624
30,5800,5800,792.7515335083008,-487.0517907970367
31,6000,6000,820.7758927345276,-370.9917511938371
32,6200,6200,849.0564663410187,-245.68767317753353
33,6400,6400,877.3683052062988,-127.40890040357276
34,6600,6600,905.4238972663879,-127.30347847230907
35,6800,6800,932.7715122699738,-643.8312202881921
36,7000,7000,960.0227522850037,-129.12696587562232
37,7200,7200,987.9982798099518,-125.06469955794176
38,7400,7400,1016.5944063663483,-369.5469106804811
39,7600,7600,1044.9359085559845,-249.4275893625166
40,7800,7800,1074.6700534820557,-125.95906860164722
41,8000,8000,1105.9525787830353,-245.31855336765133
42,8200,8200,1137.100046157837,-368.0408861276012
43,8400,8400,1164.8027439117432,-355.6942047695448
44,8600,8600,1192.3828513622284,-489.75115167610915
45,8800,8800,1219.7246253490448,-126.4470145048883
46,9000,9000,1248.471183538437,-125.24431346522474
47,9200,9200,1277.147961139679,-125.19549021328753
48,9400,9400,1305.972285270691,-243.24023261305626
49,9600,9600,1334.3368678092957,-484.59363296234005
50,9800,9800,1362.878914117813,-125.20455877854629
51,10000,10000,1390.9855513572693,-123.87516644183462
