episode,step,env_step,total_time,episode_reward
1,0,0,0.12420892715454102,-1067.4031955416337
2,200,200,14.195082902908325,-1373.1435976671305
3,400,400,32.75514626502991,-1058.1026775689236
4,600,600,49.412718772888184,-1128.3377351056595
5,800,800,66.12369680404663,-499.483470483955
6,1000,1000,83.59212899208069,-1267.149032676819
7,1200,1200,100.65305757522583,-1096.498098221821
8,1400,1400,117.30622124671936,-249.24953462816106
9,1600,1600,133.95098495483398,-124.79556552720726
10,1800,1800,150.82908010482788,-1.156473683976017
11,2000,2000,167.33380603790283,-622.6517686249234
12,2200,2200,183.7713189125061,-123.78611793906843
13,2400,2400,201.18185782432556,-480.1245541003705
14,2600,2600,218.07440209388733,-123.45210464848924
15,2800,2800,235.27834153175354,-611.5710227241754
16,3000,3000,252.26616954803467,-482.17609968869937
17,3200,3200,269.4356486797333,-122.89598368447416
18,3400,3400,286.741379737854,-375.15157329092295
19,3600,3600,304.04820489883423,-122.76595290673365
20,3800,3800,321.79671478271484,-361.1208455801567
21,4000,4000,342.5686254501343,-124.79742742041394
22,4200,4200,360.7976224422455,-1.687144616188794
23,4400,4400,377.55462861061096,-467.59567338725617
24,4600,4600,394.07947993278503,-121.92220373730906
25,4800,4800,410.42251658439636,-359.8783810359327
26,5000,5000,426.8792986869812,-119.8943693593957
27,5200,5200,444.3929512500763,-241.35590705563806
28,5400,5400,461.8560175895691,-490.66131263651937
29,5600,5600,478.82879304885864,-595.0831499594352
30,5800,5800,495.9993214607239,-0.2803825957034955
31,6000,6000,513.0287585258484,-536.0992488638221
32,6200,6200,530.292906999588,-488.1529595188368
33,6400,6400,547.5016295909882,-363.0990007236445
34,6600,6600,564.5689768791199,-241.70227604834906
35,6800,6800,581.1765649318695,-128.7118018926158
36,7000,7000,597.9308199882507,-123.19214681807743
37,7200,7200,614.5983514785767,-347.5100205950091
38,7400,7400,631.3596003055573,-127.32536942340528
39,7600,7600,647.8954102993011,-5.770669877222239
40,7800,7800,664.3856706619263,-367.5644378397582
41,8000,8000,681.9341959953308,-123.72169726891876
42,8200,8200,699.451771736145,-122.06614751680392
43,8400,8400,716.3418254852295,-243.04053220556918
44,8600,8600,733.3509547710419,-572.3492579643539
45,8800,8800,750.3979270458221,-126.00905247199773
46,9000,9000,767.4450535774231,-2.399830078925019
47,9200,9200,784.5590591430664,-131.48626655568884
48,9400,9400,801.8309073448181,-370.3118059641945
49,9600,9600,819.179506778717,-246.89545239070944
50,9800,9800,835.7611238956451,-350.6426695190729
51,10000,10000,852.44651055336,-120.90395615746993
