episode,step,env_step,total_time,episode_reward
1,0,0,0.10856151580810547,-1573.319738017077
2,200,200,20.370408058166504,-1162.021316149962
3,400,400,46.73844790458679,-1405.331953375323
4,600,600,73.97334480285645,-1069.9476775875462
5,800,800,100.30501532554626,-899.5817570760095
6,1000,1000,127.21687150001526,-577.8423478080194
7,1200,1200,156.09068322181702,-119.64638382855827
8,1400,1400,183.6816976070404,-124.32575040245253
9,1600,1600,210.21439957618713,-633.3594846167874
10,1800,1800,237.7413728237152,-128.2266876073182
11,2000,2000,268.17043900489807,-253.94684405085462
12,2200,2200,294.78609466552734,-563.7596269839394
13,2400,2400,321.45523047447205,-351.98752441448215
14,2600,2600,347.44979882240295,-375.9343076759686
15,2800,2800,374.5911645889282,-490.7990743577235
16,3000,3000,401.54411911964417,-246.14453813677514
17,3200,3200,428.2580597400665,-3.3181365959522466
18,3400,3400,455.43002128601074,-470.53671121447155
19,3600,3600,481.77927350997925,-354.4733005618713
20,3800,3800,508.3354597091675,-351.22065364113297
21,4000,4000,534.3245875835419,-127.07696095977875
22,4200,4200,560.2453172206879,-123.27913375711418
23,4400,4400,587.3716509342194,-1384.9371152207204
24,4600,4600,614.5889031887054,-487.52856191032504
25,4800,4800,641.8917951583862,-236.2017260789769
26,5000,5000,668.7167994976044,-476.71384296537315
27,5200,5200,695.7264454364777,-126.29883347569623
28,5400,5400,722.5603489875793,-128.98648295465844
29,5600,5600,748.9973714351654,-495.11709640861056
30,5800,5800,775.3604910373688,-128.84357428690114
31,6000,6000,801.5473327636719,-126.06494600433396
32,6200,6200,827.3366067409515,-246.4600462416004
33,6400,6400,855.237765789032,-356.19466929110234
34,6600,6600,882.2247142791748,-354.6411374074142
35,6800,6800,909.1620109081268,-123.07233099149613
36,7000,7000,936.4397215843201,-231.53533177335314
37,7200,7200,963.9586663246155,-649.6386367434981
38,7400,7400,990.7393574714661,-123.75654327303694
39,7600,7600,1017.0348536968231,-611.5864881751693
40,7800,7800,1043.4740998744965,-239.20203519819717
41,8000,8000,1069.5571172237396,-232.61486200868703
42,8200,8200,1097.4952857494354,-483.07608810731875
43,8400,8400,1124.8568680286407,-124.92128277211246
44,8600,8600,1152.8027784824371,-370.86479331722444
45,8800,8800,1180.6863112449646,-123.86193211195172
46,9000,9000,1207.5582089424133,-240.8679577501642
47,9200,9200,1233.9632194042206,-233.69437162175714
48,9400,9400,1260.9348003864288,-490.8111602739911
49,9600,9600,1287.5357043743134,-364.0749435251099
50,9800,9800,1314.1587436199188,-237.72230066767108
51,10000,10000,1342.4855513572693,-126.24755869363999
