episode,step,env_step,total_time,episode_reward
1,0,0,0.14329934120178223,-1573.319738017077
2,200,200,15.604121685028076,-1162.021316149962
3,400,400,33.11893844604492,-1414.7666988573483
4,600,600,50.810861110687256,-1172.5477743378144
5,800,800,68.04995203018188,-1078.0784453058757
6,1000,1000,85.12016677856445,-1011.1930158500404
7,1200,1200,102.32303762435913,-803.3174889744118
8,1400,1400,119.46540665626526,-125.47436702453145
9,1600,1600,136.7334179878235,-547.7989710102219
10,1800,1800,153.83980798721313,-249.40904012520733
11,2000,2000,171.2671959400177,-124.9139118700834
12,2200,2200,187.96089577674866,-702.4499132208279
13,2400,2400,204.61207342147827,-472.36107015395066
14,2600,2600,220.98830008506775,-248.9633969353212
15,2800,2800,237.40689826011658,-502.82981212903417
16,3000,3000,253.88147401809692,-246.23215505105856
17,3200,3200,270.6696355342865,-0.09378617600944265
18,3400,3400,288.24675488471985,-477.64122331748985
19,3600,3600,305.3841321468353,-355.42076355960654
20,3800,3800,322.44752192497253,-352.55822644281096
21,4000,4000,339.66708183288574,-123.89666965583957
22,4200,4200,356.8915560245514,-121.21470459349861
23,4400,4400,374.04257249832153,-126.4635363662123
24,4600,4600,391.0769329071045,-487.17938948591836
25,4800,4800,408.26572275161743,-236.71543621245766
26,5000,5000,425.32122111320496,-478.0977377394013
27,5200,5200,441.99693512916565,-124.10526125612672
28,5400,5400,458.887158870697,-129.52087770542954
29,5600,5600,475.3299198150635,-606.1917660315498
30,5800,5800,491.80910181999207,-129.40144191378076
31,6000,6000,508.37479734420776,-123.51554844292144
32,6200,6200,525.9720594882965,-243.7657763004984
33,6400,6400,543.3800754547119,-473.4441623214546
34,6600,6600,560.4376289844513,-349.0684495593818
35,6800,6800,577.4739446640015,-122.50734712473398
36,7000,7000,594.3685700893402,-232.50028590629614
37,7200,7200,611.6277675628662,-608.6398728322418
38,7400,7400,628.7318341732025,-123.96065206921544
39,7600,7600,646.1300623416901,-595.8205381861009
40,7800,7800,663.2333207130432,-236.41457676859793
41,8000,8000,679.7836849689484,-348.6127264429693
42,8200,8200,696.5243394374847,-485.9555639593904
43,8400,8400,713.0555667877197,-124.36056172793313
44,8600,8600,729.5957410335541,-979.5051044896023
45,8800,8800,746.0520379543304,-125.96446224372654
46,9000,9000,763.651960849762,-240.86722538345572
47,9200,9200,780.8706161975861,-236.38732593160069
48,9400,9400,798.022958278656,-494.19456395918195
49,9600,9600,815.153481721878,-488.85430667214644
50,9800,9800,832.3550183773041,-240.69616959232485
51,10000,10000,849.5024914741516,-125.65878432694929
