episode,step,env_step,total_time,episode_reward
1,0,0,0.12885546684265137,-1332.2901395301417
2,200,200,18.004819869995117,-1727.36369620886
3,400,400,45.4814178943634,-1167.260272828901
4,600,600,75.04954242706299,-1055.1281902351386
5,800,800,104.65306878089905,-1055.6794827913807
6,1000,1000,132.8695559501648,-1085.7943385859057
7,1200,1200,160.66909074783325,-362.93312795444825
8,1400,1400,188.71004700660706,-234.2621832770432
9,1600,1600,216.8575656414032,-122.45394306351983
10,1800,1800,244.22453904151917,-1726.7591928515267
11,2000,2000,271.1015713214874,-0.8652338445002384
12,2200,2200,298.07756781578064,-1.0638411552823872
13,2400,2400,325.1112539768219,-238.42264997127177
14,2600,2600,353.11068058013916,-127.32249882112997
15,2800,2800,381.0797686576843,-129.2363169592864
16,3000,3000,408.6837000846863,-366.80372537585725
17,3200,3200,435.60405588150024,-120.10995941887695
18,3400,3400,463.44589734077454,-1.922041677147431
19,3600,3600,490.5549910068512,-245.2722199004203
20,3800,3800,517.9901685714722,-2.36809204125359
21,4000,4000,545.8182735443115,-2.554219412644014
22,4200,4200,574.426961183548,-362.8730259196764
23,4400,4400,602.6438889503479,-126.882002868818
24,4600,4600,631.0773162841797,-630.9234477654666
25,4800,4800,659.1068289279938,-359.6354410722479
26,5000,5000,687.3784778118134,-123.7105683393445
27,5200,5200,715.5196959972382,-124.6735049828565
28,5400,5400,742.6999492645264,-1348.3479865391528
29,5600,5600,770.5681545734406,-122.42791091260105
30,5800,5800,799.4162967205048,-595.9592625536918
31,6000,6000,826.9867358207703,-237.14691842040256
32,6200,6200,854.9097685813904,-122.70320521934897
33,6400,6400,883.2723262310028,-591.1271511375026
34,6600,6600,911.4272544384003,-123.1287281804981
35,6800,6800,939.7194836139679,-128.53620009873907
36,7000,7000,967.1912264823914,-366.9128445065623
37,7200,7200,994.9264907836914,-125.66147850337465
38,7400,7400,1021.9532377719879,-239.6201804518035
39,7600,7600,1049.8144450187683,-129.4586801747046
40,7800,7800,1078.480887413025,-236.72294024635156
41,8000,8000,1106.7497193813324,-3.4630595621272184
42,8200,8200,1134.693746805191,-3.4277837208521467
43,8400,8400,1163.3338403701782,-124.9040986842479
44,8600,8600,1191.1199357509613,-124.01449113064793
45,8800,8800,1218.346346616745,-354.2088110978624
46,9000,9000,1246.0770690441132,-127.81390791306552
47,9200,9200,1272.9240832328796,-127.13889911161239
48,9400,9400,1301.6023905277252,-127.35223627843344
49,9600,9600,1329.6980347633362,-358.97270415181396
50,9800,9800,1358.0321986675262,-126.7564441543762
51,10000,10000,1386.1051943302155,-127.80638557244855
