episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.24771833419799805,-84.0280454129702,0
2,100,100,0.31154966354370117,-74.60739363708173,0
3,200,200,0.36901211738586426,-82.00658813150338,0
4,300,300,0.41491150856018066,-79.73690058885674,0
5,400,400,0.4814624786376953,-81.90279954033544,0
6,500,500,0.5464165210723877,-85.84042113109982,0
7,600,600,0.6141750812530518,-90.09980720158602,0
8,700,700,0.668433666229248,-81.52881624406236,0
9,800,800,41.16417956352234,-127.44373329498787,0
10,900,900,50.245522022247314,-78.94037565278639,0
11,1000,1000,57.315019845962524,-69.45747697569219,0
12,1100,1100,64.21962714195251,-71.52189220926039,0
13,1200,1200,71.19027304649353,-63.21203757366027,0
14,1300,1300,78.35833621025085,-61.51520971632119,0
15,1400,1400,89.08519506454468,-62.51877682507445,0
16,1500,1500,96.78733944892883,-60.414025946607744,0
17,1600,1600,103.8407564163208,-61.64942176079175,0
18,1700,1700,110.94132328033447,-59.54541272091007,0
19,1800,1800,119.98942375183105,-57.203369005499,0
20,1900,1900,126.95379519462585,-55.92551968857334,0
21,2000,2000,133.8513367176056,-57.81931904554945,0
22,2100,2100,140.85302138328552,-54.33951321949507,0
23,2200,2200,150.0071005821228,-55.695977309028876,0
24,2300,2300,157.14835500717163,-50.20591394948773,0
25,2400,2400,163.83903527259827,-51.511324709071566,0
26,2500,2500,170.76117205619812,-46.68682569213088,0
27,2600,2600,177.80701327323914,-49.600211260219524,0
28,2700,2700,186.87317872047424,-50.224816233619535,0
29,2800,2800,194.01271891593933,-50.88644324071224,0
30,2900,2900,200.79913187026978,-49.757704239894046,0
31,3000,3000,207.9047737121582,-51.14967152944863,0
