episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2524139881134033,-81.39157754459579,0
2,100,100,0.30875611305236816,-80.51169851930267,0
3,200,200,0.35246992111206055,-87.18426789108172,0
4,300,300,0.39647507667541504,-88.77019695822001,0
5,400,400,0.4536550045013428,-84.9599661922124,0
6,500,500,0.5043940544128418,-88.75785052127375,0
7,600,600,0.5469686985015869,-83.70079751393618,0
8,700,700,0.5929031372070312,-85.03512067484557,0
9,800,800,39.776827335357666,-119.1855463861528,0
10,900,900,46.96281051635742,-78.64777638231232,0
11,1000,1000,55.88208556175232,-74.21383148940048,0
12,1100,1100,62.805267095565796,-76.36209291407323,0
13,1200,1200,69.80238461494446,-68.42006225094208,0
14,1300,1300,76.85897731781006,-67.95945093342526,0
15,1400,1400,85.79225015640259,-67.56043663854656,0
16,1500,1500,92.84513473510742,-63.95574578773383,0
17,1600,1600,99.664067029953,-63.16579141579487,0
18,1700,1700,106.73989200592041,-66.43018636970493,0
19,1800,1800,113.69973874092102,-61.99868411179068,0
20,1900,1900,122.59670495986938,-70.59517818093882,0
21,2000,2000,129.45744156837463,-68.8180501757156,0
22,2100,2100,136.24906969070435,-76.44102535680624,0
23,2200,2200,143.1720359325409,-69.36324057215353,0
24,2300,2300,150.31890439987183,-67.65623113150113,0
25,2400,2400,159.5022258758545,-67.48700910865007,0
26,2500,2500,166.33008670806885,-68.92235295852694,0
27,2600,2600,172.96174120903015,-68.98329416978571,0
28,2700,2700,179.96316862106323,-75.77973009684662,0
29,2800,2800,189.26652145385742,-68.14150338938114,0
30,2900,2900,196.28155755996704,-62.575330268358435,0
31,3000,3000,203.053959608078,-59.99241740971113,0
