episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2304375171661377,-81.39157754459579,0
2,100,100,0.28969311714172363,-80.51169851930267,0
3,200,200,0.3366565704345703,-87.18426789108172,0
4,300,300,0.3810458183288574,-88.77019695822001,0
5,400,400,0.42935729026794434,-84.9599661922124,0
6,500,500,0.47460365295410156,-88.75785052127375,0
7,600,600,0.51515793800354,-83.70079751393618,0
8,700,700,0.5584447383880615,-85.03512067484557,0
9,800,800,47.32065963745117,-119.1855463861528,16
10,900,900,59.59659433364868,-73.31971926140585,16
11,1000,1000,70.63288474082947,-84.58114151608498,15
12,1100,1100,83.76310992240906,-69.66390897180328,15
13,1200,1200,94.88516640663147,-72.83755623473195,15
14,1300,1300,105.66055488586426,-71.02779120214906,16
15,1400,1400,118.66407036781311,-66.32169824566404,15
16,1500,1500,129.48107957839966,-62.144920685713856,16
17,1600,1600,140.0725612640381,-63.07166817377448,15
18,1700,1700,152.94878315925598,-67.68018862041876,15
19,1800,1800,163.7573277950287,-62.6276405256465,14
20,1900,1900,174.28660011291504,-60.68846424294804,15
21,2000,2000,186.99106550216675,-62.455317987493764,15
22,2100,2100,197.5049352645874,-58.90274000455315,14
23,2200,2200,207.96495938301086,-56.15258999490787,15
24,2300,2300,220.90850853919983,-55.06851060071015,13
25,2400,2400,231.39293122291565,-56.29950110778313,13
26,2500,2500,241.90305185317993,-53.94600540437659,12
27,2600,2600,255.12108254432678,-56.30630069170254,14
28,2700,2700,265.741158246994,-58.30044753246534,14
29,2800,2800,276.54056882858276,-54.36873582211848,13
30,2900,2900,289.8103287220001,-54.58146534141618,15
31,3000,3000,300.7833547592163,-53.722238321778704,14
