episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.22851324081420898,-87.98578777147219,0
2,100,100,0.2735416889190674,-72.95639170480887,0
3,200,200,0.3143126964569092,-65.24662099554943,0
4,300,300,0.3584146499633789,-71.95372453902907,0
5,400,400,0.3995370864868164,-81.13677190672931,0
6,500,500,0.44207310676574707,-77.60422413984368,0
7,600,600,0.4808661937713623,-76.82765744764805,0
8,700,700,0.5199503898620605,-72.6979739557971,0
9,800,800,41.6641526222229,-124.75493573047382,0
10,900,900,49.087488412857056,-63.393499906677725,0
11,1000,1000,56.31197237968445,-51.512995248306936,0
12,1100,1100,63.3902063369751,-55.35348290207005,0
13,1200,1200,70.53378462791443,-56.92275875597805,0
14,1300,1300,79.2147912979126,-47.259830162391395,0
15,1400,1400,86.61625981330872,-51.359596523852105,0
16,1500,1500,93.69282746315002,-49.288095569467906,0
17,1600,1600,100.90045547485352,-52.402510516322366,0
18,1700,1700,109.762455701828,-60.08761848595155,0
19,1800,1800,117.02135157585144,-40.83313259036068,0
20,1900,1900,124.20496106147766,-34.833595712837244,0
21,2000,2000,131.2329545021057,-41.66012176733532,0
22,2100,2100,138.4450855255127,-36.91115446583044,0
23,2200,2200,147.25754046440125,-48.23017501598416,0
24,2300,2300,154.66405153274536,-50.17598018531567,0
25,2400,2400,163.96804308891296,-49.517133451368885,0
26,2500,2500,172.6177933216095,-50.19050231824106,0
27,2600,2600,182.62126874923706,-58.227093943679684,0
28,2700,2700,190.5434684753418,-61.998758862555036,0
29,2800,2800,197.77659678459167,-55.28979386621769,0
30,2900,2900,205.12067580223083,-56.59099874490619,0
31,3000,3000,214.02053499221802,-60.88376990666014,0
