episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.25215816497802734,-87.98578777147219,0
2,100,100,0.29828906059265137,-72.95639170480887,0
3,200,200,0.33762216567993164,-65.24662099554943,0
4,300,300,0.37572383880615234,-71.95372453902907,0
5,400,400,0.41616010665893555,-81.13677190672931,0
6,500,500,0.4558725357055664,-77.60422413984368,0
7,600,600,0.492919921875,-76.82765744764805,0
8,700,700,0.5320274829864502,-72.6979739557971,0
9,800,800,45.00076150894165,-124.75493573047382,14
10,900,900,57.931904792785645,-64.39482668960447,15
11,1000,1000,67.92366766929626,-56.608921450358125,15
12,1100,1100,78.4420735836029,-59.79600939342516,15
13,1200,1200,91.46330761909485,-59.83983674706263,16
14,1300,1300,101.52448964118958,-47.68805998986803,16
15,1400,1400,111.79127550125122,-49.21606804265524,16
16,1500,1500,122.1673948764801,-58.631099986187145,17
17,1600,1600,136.13054704666138,-46.73932732314645,16
18,1700,1700,147.06444430351257,-40.18908848390745,18
19,1800,1800,157.4564278125763,-43.395059669655986,16
20,1900,1900,170.5385582447052,-39.10212390011497,15
21,2000,2000,181.56371402740479,-47.911718940937355,17
22,2100,2100,193.15201663970947,-39.924824009301204,17
23,2200,2200,207.00718593597412,-39.339486050299506,15
24,2300,2300,218.94195127487183,-39.40921470942832,15
25,2400,2400,230.66192531585693,-36.87738022790604,15
26,2500,2500,243.93319272994995,-38.776988346361726,15
27,2600,2600,254.13074159622192,-38.07043434398005,15
28,2700,2700,264.48524498939514,-40.27672359222042,12
29,2800,2800,277.38581895828247,-40.75484268533881,14
30,2900,2900,288.00088453292847,-39.9485201548532,16
31,3000,3000,298.204922914505,-41.67291103475107,14
