episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.23605012893676758,-81.39157754459579,0
2,100,100,0.2913506031036377,-80.51169851930267,0
3,200,200,0.337343692779541,-87.18426789108172,0
4,300,300,0.3895254135131836,-88.77019695822001,0
5,400,400,0.44597625732421875,-84.9599661922124,0
6,500,500,0.5058529376983643,-88.75785052127375,0
7,600,600,0.5667304992675781,-83.70079751393618,0
8,700,700,0.6160733699798584,-85.03512067484557,0
9,800,800,44.422547578811646,-119.1855463861528,256
10,900,900,56.989195823669434,-84.65535783784959,256
11,1000,1000,67.27719807624817,-80.01003414626292,256
12,1100,1100,77.62494778633118,-72.562204918617,256
13,1200,1200,90.10062408447266,-76.40432124851402,256
14,1300,1300,100.480473279953,-71.84494423124396,256
15,1400,1400,111.79660081863403,-62.16512163099848,256
16,1500,1500,126.20883369445801,-62.5339508842638,256
17,1600,1600,138.1318039894104,-60.06522510384543,256
18,1700,1700,150.0399661064148,-61.5529059664496,256
19,1800,1800,164.14631938934326,-59.12198961092525,256
20,1900,1900,175.97612953186035,-59.19023763163447,256
21,2000,2000,188.87294697761536,-61.11385067554847,256
22,2100,2100,199.6206088066101,-59.13454482840126,256
23,2200,2200,210.39948868751526,-61.329865134714396,256
24,2300,2300,223.2759292125702,-60.13092948043655,256
25,2400,2400,233.99786710739136,-59.81025745426708,256
26,2500,2500,244.52386331558228,-58.29159613598236,256
27,2600,2600,258.08111214637756,-58.59104468221314,256
28,2700,2700,268.70194268226624,-59.170679051903626,256
29,2800,2800,279.48440051078796,-57.6966183380531,256
30,2900,2900,292.3208374977112,-58.2131892966175,256
31,3000,3000,302.8841986656189,-59.40079941371887,256
