episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.24065947532653809,-72.13601735453092,0
2,100,100,0.3015298843383789,-69.22335337364804,0
3,200,200,0.34816622734069824,-82.33018750532376,0
4,300,300,0.38899683952331543,-83.84240829488296,0
5,400,400,0.42903661727905273,-78.36757906111622,0
6,500,500,0.4683988094329834,-68.25993585102876,0
7,600,600,0.5069582462310791,-72.36177017958795,0
8,700,700,0.544668436050415,-71.83379939561364,0
9,800,800,47.00879716873169,-126.60586764281253,256
10,900,900,57.30002784729004,-60.6466459884009,256
11,1000,1000,68.9237732887268,-60.37677899810011,256
12,1100,1100,81.34452486038208,-58.46251742659835,256
13,1200,1200,93.78264379501343,-48.106374953509544,256
14,1300,1300,106.55920171737671,-55.111398048762275,256
15,1400,1400,117.36776113510132,-49.76243274758692,256
16,1500,1500,128.03072047233582,-44.35242719696736,256
17,1600,1600,140.66003394126892,-43.905390883519004,256
18,1700,1700,151.455815076828,-47.33835161844676,256
19,1800,1800,162.32037711143494,-41.586562842616345,256
20,1900,1900,175.0207543373108,-39.91767625549734,256
21,2000,2000,185.6472465991974,-39.61230367667075,256
22,2100,2100,196.27582335472107,-37.73112741768301,256
23,2200,2200,209.04634952545166,-37.9073287667155,256
24,2300,2300,219.76606249809265,-40.4114075101719,256
25,2400,2400,230.28002643585205,-38.36039928871832,256
26,2500,2500,242.84525799751282,-36.885604919281896,256
27,2600,2600,253.63390803337097,-38.08838948687539,256
28,2700,2700,264.4987041950226,-36.44295852660206,256
29,2800,2800,277.1543188095093,-36.22473951527909,256
30,2900,2900,290.08125734329224,-38.20272466156224,256
31,3000,3000,302.2650058269501,-35.21635892869001,256
