episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2546374797821045,-84.0280454129702,0
2,100,100,0.3230290412902832,-74.60739363708173,0
3,200,200,0.40102314949035645,-82.00658813150338,0
4,300,300,0.4413619041442871,-79.73690058885674,0
5,400,400,0.4825723171234131,-81.90279954033544,0
6,500,500,0.526749849319458,-85.84042113109982,0
7,600,600,0.5704803466796875,-90.09980720158602,0
8,700,700,0.6108109951019287,-81.52881624406236,0
9,800,800,45.05069160461426,-127.44373329498787,256
10,900,900,57.90622591972351,-79.15493830161046,256
11,1000,1000,68.38209319114685,-75.6341848489741,256
12,1100,1100,80.12657403945923,-69.34165262712081,256
13,1200,1200,94.88860130310059,-66.67710717832907,256
14,1300,1300,106.79659867286682,-63.7306471075216,256
15,1400,1400,117.53739380836487,-61.348956129114185,256
16,1500,1500,130.49499821662903,-68.04467806938823,256
17,1600,1600,141.09392714500427,-60.95369000542735,256
18,1700,1700,151.96649050712585,-59.16510679121885,256
19,1800,1800,163.64434432983398,-57.32799448499772,256
20,1900,1900,178.2382366657257,-55.126287525421425,256
21,2000,2000,189.7412223815918,-54.024331572698884,256
22,2100,2100,201.23031640052795,-57.78805447495633,256
23,2200,2200,215.08510732650757,-51.56183435949596,256
24,2300,2300,227.11581182479858,-53.13145134320121,256
25,2400,2400,238.5026364326477,-51.254342169849956,256
26,2500,2500,252.09736847877502,-51.30302252657536,256
27,2600,2600,263.7425799369812,-52.414747078932514,256
28,2700,2700,275.1808331012726,-52.31512254279946,256
29,2800,2800,288.94685912132263,-54.80646310248044,256
30,2900,2900,300.431565284729,-52.26754198766364,256
31,3000,3000,314.19194865226746,-50.1328009144159,256
