episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2581014633178711,-72.13601735453092,0
2,100,100,0.31643176078796387,-69.22335337364804,0
3,200,200,0.4099588394165039,-82.33018750532376,0
4,300,300,0.46414685249328613,-83.84240829488296,0
5,400,400,0.5076198577880859,-78.36757906111622,0
6,500,500,0.5522096157073975,-68.25993585102876,0
7,600,600,0.5953247547149658,-72.36177017958795,0
8,700,700,0.6373231410980225,-71.83379939561364,0
9,800,800,45.43000817298889,-126.60586764281253,256
10,900,900,55.88422203063965,-59.305810319717466,256
11,1000,1000,69.17805600166321,-59.40999296788592,256
12,1100,1100,79.47520351409912,-58.79398910288408,256
13,1200,1200,89.50513339042664,-56.108394287476926,256
14,1300,1300,102.58930277824402,-50.33479567026864,256
15,1400,1400,113.0831069946289,-45.31235465592777,256
16,1500,1500,123.1598653793335,-47.36421881402913,256
17,1600,1600,137.07491779327393,-43.013950517356214,256
18,1700,1700,148.57565450668335,-43.514754319652525,256
19,1800,1800,161.0815269947052,-44.709296710659764,256
20,1900,1900,176.6826195716858,-40.026855176690454,256
21,2000,2000,188.31186079978943,-40.61536599883452,256
22,2100,2100,202.84350490570068,-40.775138764287306,256
23,2200,2200,216.77507781982422,-39.21430273308109,256
24,2300,2300,228.48946523666382,-38.59672955022788,256
25,2400,2400,242.2427270412445,-40.144992509029706,256
26,2500,2500,254.48598551750183,-38.206958824901356,256
27,2600,2600,266.3783903121948,-36.542112807086966,256
28,2700,2700,280.786523103714,-36.70946329343957,256
29,2800,2800,292.0444917678833,-36.571558026454404,256
30,2900,2900,306.25265765190125,-36.2712615592754,256
31,3000,3000,317.761745929718,-35.424507424763725,256
