episode,step,env_step,total_time,episode_reward
1,0,0,0.26534438133239746,-87.98578777147219
2,100,100,0.32720184326171875,-72.95639170480887
3,200,200,0.3829338550567627,-65.24662099554943
4,300,300,0.437985897064209,-71.95372453902907
5,400,400,50.71732974052429,-127.45530936009212
6,500,500,77.1755588054657,-82.90696676258197
7,600,600,103.76919960975647,-73.3009865478959
8,700,700,129.78196549415588,-59.715509365325374
9,800,800,156.04411482810974,-56.36594357591319
10,900,900,184.1796998977661,-57.75918521367978
11,1000,1000,211.90072011947632,-65.60810245905387
12,1100,1100,239.36427354812622,-47.31583970928473
13,1200,1200,266.49716901779175,-48.15342322188235
14,1300,1300,292.56914162635803,-43.512304880585766
15,1400,1400,318.70758032798767,-43.098758333004525
16,1500,1500,344.820969581604,-40.90179916665975
17,1600,1600,371.0997145175934,-42.8425791698249
18,1700,1700,397.5707471370697,-38.43367570974644
19,1800,1800,426.144248008728,-36.91981793273062
20,1900,1900,454.41197061538696,-38.12556065736065
21,2000,2000,480.89185762405396,-37.78617746143433
22,2100,2100,507.9236454963684,-36.17005068347315
23,2200,2200,535.3691101074219,-36.69815505258316
24,2300,2300,562.59907579422,-36.3675458088268
25,2400,2400,590.3339178562164,-37.761953266819084
26,2500,2500,618.0072221755981,-36.3298630897546
27,2600,2600,647.0289514064789,-35.779336626286735
28,2700,2700,677.0499937534332,-38.858159106664765
29,2800,2800,707.0548992156982,-38.163428741441926
30,2900,2900,736.824943780899,-37.812082734085905
31,3000,3000,767.4293448925018,-38.69179225683227
