episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2699451446533203,-87.98578777147219,0
2,100,100,0.336261510848999,-72.95639170480887,0
3,200,200,0.3834357261657715,-65.24662099554943,0
4,300,300,0.43201470375061035,-71.95372453902907,0
5,400,400,0.4823641777038574,-81.13677190672931,0
6,500,500,0.538273811340332,-77.60422413984368,0
7,600,600,0.595982551574707,-76.82765744764805,0
8,700,700,0.6438281536102295,-72.6979739557971,0
9,800,800,51.36876678466797,-124.75493573047382,256
10,900,900,61.98375487327576,-52.6900340188866,256
11,1000,1000,74.42097926139832,-55.99827677854778,256
12,1100,1100,85.10923099517822,-53.819814762171156,256
13,1200,1200,96.45965647697449,-45.36777479187576,256
14,1300,1300,109.62655472755432,-47.88827349158782,256
15,1400,1400,121.13667750358582,-51.271416806811445,256
16,1500,1500,132.90633511543274,-39.07954083699727,256
17,1600,1600,147.0199794769287,-41.52169814374306,256
18,1700,1700,159.08411574363708,-37.52946831170652,256
19,1800,1800,172.3073570728302,-41.294339638181164,256
20,1900,1900,187.80570578575134,-41.06362923591968,256
21,2000,2000,200.30117011070251,-40.71378443713822,256
22,2100,2100,214.96423840522766,-37.36681311803575,256
23,2200,2200,227.38556718826294,-37.55362642452647,256
24,2300,2300,240.72556376457214,-36.635410660250216,256
25,2400,2400,255.17371439933777,-36.64834778595905,256
26,2500,2500,267.8209717273712,-37.09620559529353,256
27,2600,2600,283.22535276412964,-60.777741426479096,256
28,2700,2700,295.6675913333893,-59.41861026147547,256
29,2800,2800,307.90936851501465,-43.217379223251584,256
30,2900,2900,322.2762677669525,-44.18627898931059,256
31,3000,3000,334.72791361808777,-44.95042693013041,256
