episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2538642883300781,-84.0280454129702,0
2,100,100,0.3027503490447998,-74.60739363708173,0
3,200,200,0.3440272808074951,-82.00658813150338,0
4,300,300,0.39130663871765137,-79.73690058885674,0
5,400,400,0.4319331645965576,-81.90279954033544,0
6,500,500,0.4758260250091553,-85.84042113109982,0
7,600,600,0.5176000595092773,-90.09980720158602,0
8,700,700,0.5609097480773926,-81.52881624406236,0
9,800,800,49.2862069606781,-127.44373329498787,55
10,900,900,63.75131177902222,-78.85010994454574,69
11,1000,1000,75.27471971511841,-76.04368004638155,68
12,1100,1100,86.26903581619263,-72.33333706361907,63
13,1200,1200,99.39598298072815,-61.24166637703329,60
14,1300,1300,109.63112354278564,-57.336104975576376,57
15,1400,1400,120.32564902305603,-64.03127501356262,54
16,1500,1500,133.63945269584656,-60.30675074291771,52
17,1600,1600,143.88779735565186,-60.61824941533902,51
18,1700,1700,154.40313506126404,-57.871357863292275,48
19,1800,1800,167.53502464294434,-59.14099047119537,44
20,1900,1900,177.85327434539795,-51.42059873204957,51
21,2000,2000,188.42050790786743,-51.24774328764151,48
22,2100,2100,202.00058031082153,-53.29772677612933,46
23,2200,2200,212.16807651519775,-54.19301360052329,43
24,2300,2300,222.62463092803955,-53.69705453499724,40
25,2400,2400,236.65979504585266,-51.53406353643869,38
26,2500,2500,248.7872030735016,-49.11895452716288,37
27,2600,2600,263.37732315063477,-49.2445635036522,35
28,2700,2700,276.12145709991455,-49.81724214485385,37
29,2800,2800,288.47004437446594,-48.81961298972434,52
30,2900,2900,302.679484128952,-47.50573832979208,33
31,3000,3000,314.2463057041168,-47.336818339259025,33
