episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.26293468475341797,-72.13601735453092,0
2,100,100,0.323911190032959,-69.22335337364804,0
3,200,200,0.3674137592315674,-82.33018750532376,0
4,300,300,0.41356468200683594,-83.84240829488296,0
5,400,400,0.4826662540435791,-78.36757906111622,0
6,500,500,0.5296332836151123,-68.25993585102876,0
7,600,600,0.5809609889984131,-72.36177017958795,0
8,700,700,0.6303157806396484,-71.83379939561364,0
9,800,800,46.75947093963623,-126.60586764281253,15
10,900,900,60.22744703292847,-60.3582695746402,14
11,1000,1000,71.10735416412354,-55.97490880956118,16
12,1100,1100,82.9344277381897,-55.77817460515651,15
13,1200,1200,97.03650212287903,-52.68116195232361,14
14,1300,1300,107.70659947395325,-54.35880999791669,14
15,1400,1400,120.52585625648499,-47.311027329768685,16
16,1500,1500,131.20738530158997,-45.359503168232344,15
17,1600,1600,141.70556640625,-46.84271542304457,16
18,1700,1700,152.2028419971466,-41.39714989221232,16
19,1800,1800,165.0740270614624,-41.27588827131045,14
20,1900,1900,175.36654663085938,-36.617441429899856,14
21,2000,2000,185.9895737171173,-40.490315015976385,16
22,2100,2100,198.96823406219482,-50.330158188159395,15
23,2200,2200,211.02782893180847,-36.414797011725824,15
24,2300,2300,226.4915692806244,-38.739691649859566,14
25,2400,2400,237.9364721775055,-35.942569055780254,14
26,2500,2500,248.80895161628723,-39.75008369968398,13
27,2600,2600,263.0019929409027,-43.731881774102256,14
28,2700,2700,273.52077865600586,-38.4106212411699,13
29,2800,2800,286.09051513671875,-36.19344683425258,14
30,2900,2900,299.67210125923157,-41.6269995414993,13
31,3000,3000,309.9448037147522,-40.69492030561721,16
