episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2454373836517334,-87.98578777147219,0
2,100,100,0.3078653812408447,-72.95639170480887,0
3,200,200,0.3561098575592041,-65.24662099554943,0
4,300,300,0.4181840419769287,-71.95372453902907,0
5,400,400,0.4707503318786621,-81.13677190672931,0
6,500,500,0.5113911628723145,-77.60422413984368,0
7,600,600,0.5540487766265869,-76.82765744764805,0
8,700,700,0.5926284790039062,-72.6979739557971,0
9,800,800,53.84636616706848,-124.75493573047382,11
10,900,900,65.06375741958618,-70.78956228570014,12
11,1000,1000,79.70916366577148,-68.41546464703383,12
12,1100,1100,92.39023995399475,-65.79190257147816,11
13,1200,1200,105.80687594413757,-54.39304281758189,13
14,1300,1300,122.14953708648682,-74.25191489866047,12
15,1400,1400,137.05025577545166,-54.75540796671141,14
16,1500,1500,153.29307007789612,-47.30527864051064,14
17,1600,1600,168.3975169658661,-48.206821547005326,13
18,1700,1700,185.46093893051147,-41.06382983078767,13
19,1800,1800,200.53684401512146,-42.43254476244419,14
20,1900,1900,218.74962091445923,-39.6254624501687,14
21,2000,2000,235.0850429534912,-46.85667094025002,14
22,2100,2100,255.11486530303955,-46.21377031270962,12
23,2200,2200,274.09257102012634,-40.31629735419497,15
24,2300,2300,296.9726493358612,-37.067361068411934,15
25,2400,2400,323.87870144844055,-40.38667209833513,16
26,2500,2500,343.1237335205078,-39.96315963609849,0
27,2600,2600,364.3424310684204,-38.31221877120526,0
28,2700,2700,386.56315088272095,-40.221003032663425,0
29,2800,2800,406.61997532844543,-36.32474789575997,0
30,2900,2900,431.71329069137573,-40.00147437896939,0
31,3000,3000,451.0774509906769,-38.05424127908373,0
