episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.27930736541748047,-72.13601735453092,0
2,100,100,0.32791757583618164,-69.22335337364804,0
3,200,200,0.3723752498626709,-82.33018750532376,0
4,300,300,0.4152204990386963,-83.84240829488296,0
5,400,400,0.4578850269317627,-78.36757906111622,0
6,500,500,0.5015082359313965,-68.25993585102876,0
7,600,600,0.5497851371765137,-72.36177017958795,0
8,700,700,0.5892014503479004,-71.83379939561364,0
9,800,800,47.30975818634033,-126.60586764281253,52
10,900,900,58.29075646400452,-60.23809151968684,54
11,1000,1000,69.36278128623962,-57.687386821672966,52
12,1100,1100,80.66514873504639,-59.07143638545059,56
13,1200,1200,95.91005206108093,-56.26380884063194,56
14,1300,1300,107.58328890800476,-55.520224623516754,52
15,1400,1400,120.10023403167725,-43.741393324261445,52
16,1500,1500,133.36992859840393,-57.22390975073704,52
17,1600,1600,144.1171271800995,-42.98293699426533,49
18,1700,1700,156.47327065467834,-44.3283341131178,47
19,1800,1800,170.30786180496216,-40.798067079757466,45
20,1900,1900,181.55585932731628,-46.48086800548041,48
21,2000,2000,192.6283826828003,-42.38279070494765,45
22,2100,2100,205.73841857910156,-39.09195832130798,46
23,2200,2200,216.76205325126648,-41.29496813359824,43
24,2300,2300,227.79025077819824,-35.217797103873586,43
25,2400,2400,240.87852668762207,-38.66143140411631,40
26,2500,2500,251.69203400611877,-39.22124146757968,38
27,2600,2600,262.50127816200256,-35.44834303896161,37
28,2700,2700,276.1428437232971,-38.46304258459695,40
29,2800,2800,287.13071751594543,-37.20068056665231,35
30,2900,2900,300.08007311820984,-35.396196964748,33
31,3000,3000,311.27749586105347,-35.079705511890054,32
