episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.22573494911193848,-87.98578777147219,0
2,100,100,0.2726120948791504,-72.95639170480887,0
3,200,200,0.3122115135192871,-65.24662099554943,0
4,300,300,0.35362982749938965,-71.95372453902907,0
5,400,400,0.39653682708740234,-81.13677190672931,0
6,500,500,0.4542257785797119,-77.60422413984368,0
7,600,600,0.4946577548980713,-76.82765744764805,0
8,700,700,0.5341298580169678,-72.6979739557971,0
9,800,800,46.86565399169922,-124.75493573047382,49
10,900,900,58.55779457092285,-67.81607968565204,60
11,1000,1000,68.99665594100952,-63.37245339681693,65
12,1100,1100,81.9312014579773,-48.978632414540996,57
13,1200,1200,92.4141902923584,-46.997578267006794,61
14,1300,1300,103.0149393081665,-68.22371353285646,65
15,1400,1400,115.78969645500183,-48.58174909719418,59
16,1500,1500,127.16567993164062,-65.28195065319957,55
17,1600,1600,139.00299406051636,-60.92240956061486,53
18,1700,1700,153.31990480422974,-58.55091732929905,56
19,1800,1800,164.39240145683289,-41.51275851390546,48
20,1900,1900,175.06418108940125,-67.366328643594,54
21,2000,2000,187.90838432312012,-44.71707408246817,53
22,2100,2100,198.325181722641,-53.20863909313994,51
23,2200,2200,208.94449520111084,-41.549213798700144,49
24,2300,2300,221.80362033843994,-41.25099098206403,46
25,2400,2400,232.32586073875427,-39.50244742924563,45
26,2500,2500,242.8520953655243,-45.139984321003496,42
27,2600,2600,255.81011986732483,-45.053752914659505,42
28,2700,2700,266.30426478385925,-40.506716012980355,42
29,2800,2800,276.9271378517151,-52.80760037429863,40
30,2900,2900,292.70247626304626,-44.899516464736266,38
31,3000,3000,305.02872347831726,-43.013295699343054,37
