episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.3850421905517578,-72.13601735453092,256
2,100,100,0.48322534561157227,-69.22335337364804,256
3,200,200,0.549405574798584,-82.33018750532376,256
4,300,300,0.6603257656097412,-83.84240829488296,256
5,400,400,0.7206614017486572,-78.36757906111622,256
6,500,500,0.8192746639251709,-68.25993585102876,256
7,600,600,0.9036273956298828,-72.36177017958795,256
8,700,700,0.9928157329559326,-71.83379939561364,256
9,800,800,82.3646674156189,-126.60586764281253,256
10,900,900,110.4268627166748,-61.5089731934443,256
11,1000,1000,140.2262306213379,-58.74556600391086,256
12,1100,1100,169.56899094581604,-55.92384314048873,256
13,1200,1200,199.54818201065063,-54.859431402637576,256
14,1300,1300,229.6107201576233,-55.2996791677537,256
15,1400,1400,259.57678270339966,-52.501810889018536,256
16,1500,1500,290.7913775444031,-51.29967441657103,256
17,1600,1600,322.300493478775,-44.54134264171946,256
18,1700,1700,354.8392128944397,-44.66308734611587,256
19,1800,1800,388.4574496746063,-43.18826890579918,256
20,1900,1900,421.3076984882355,-48.565938181577465,256
21,2000,2000,455.52787709236145,-42.42464458408752,256
22,2100,2100,490.1750178337097,-36.9434130830168,256
23,2200,2200,524.5305562019348,-37.59947730901925,256
24,2300,2300,559.7986991405487,-39.54674769777793,256
25,2400,2400,595.640141248703,-37.34945485303738,256
26,2500,2500,632.3627192974091,-38.13266923009212,256
27,2600,2600,668.5170586109161,-37.77534315814041,256
28,2700,2700,705.9089968204498,-36.811685695393955,256
29,2800,2800,743.631325006485,-37.005374501598666,256
30,2900,2900,781.490247964859,-62.494256224242214,256
31,3000,3000,820.7142415046692,-57.35927846733019,256
