episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2563009262084961,-72.13601735453092,0
2,100,100,0.31848716735839844,-69.22335337364804,0
3,200,200,0.36667513847351074,-82.33018750532376,0
4,300,300,0.40996432304382324,-83.84240829488296,0
5,400,400,0.48033785820007324,-78.36757906111622,0
6,500,500,0.5392131805419922,-68.25993585102876,0
7,600,600,0.5838985443115234,-72.36177017958795,0
8,700,700,0.6376473903656006,-71.83379939561364,0
9,800,800,59.40013122558594,-126.60586764281253,11
10,900,900,70.34543919563293,-60.824036352001016,11
11,1000,1000,81.97832584381104,-73.50434554244312,12
12,1100,1100,95.1504545211792,-64.14677557108669,11
13,1200,1200,106.39319634437561,-84.10040911249914,12
14,1300,1300,121.06924843788147,-67.07213768449323,12
15,1400,1400,133.65578484535217,-69.09973153734573,12
16,1500,1500,147.2526478767395,-79.02678323715006,12
17,1600,1600,164.0307593345642,-85.06986761948576,13
18,1700,1700,180.44104266166687,-87.70286090037759,13
19,1800,1800,199.98913526535034,-51.31940278833688,12
20,1900,1900,217.1442654132843,-50.31895035928592,13
21,2000,2000,236.69718289375305,-41.166462725308435,13
22,2100,2100,253.7946126461029,-39.87801653528817,15
23,2200,2200,275.97272276878357,-42.217155934460614,15
24,2300,2300,299.52140641212463,-39.34334681191681,15
25,2400,2400,319.81293988227844,-40.98157890282549,16
26,2500,2500,341.2113130092621,-42.62374771557798,0
27,2600,2600,358.7884454727173,-37.942972861504714,0
28,2700,2700,379.8881597518921,-40.42007294725861,0
29,2800,2800,401.8103313446045,-36.418982586395,0
30,2900,2900,423.43069529533386,-39.64787195224092,0
31,3000,3000,446.09166407585144,-36.85799900349658,0
