episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2553575038909912,-72.13601735453092,0
2,100,100,0.31133008003234863,-69.22335337364804,0
3,200,200,0.35797786712646484,-82.33018750532376,0
4,300,300,0.4043879508972168,-83.84240829488296,0
5,400,400,0.46895337104797363,-78.36757906111622,0
6,500,500,0.5162334442138672,-68.25993585102876,0
7,600,600,0.5763871669769287,-72.36177017958795,0
8,700,700,0.6208994388580322,-71.83379939561364,0
9,800,800,40.50410199165344,-126.60586764281253,0
10,900,900,47.63186454772949,-62.67349495914256,0
11,1000,1000,56.70961618423462,-56.849296785309654,0
12,1100,1100,63.81176233291626,-59.76148828330029,0
13,1200,1200,71.20441317558289,-60.08735852765636,0
14,1300,1300,78.35390400886536,-58.92948687348838,0
15,1400,1400,87.57930016517639,-52.14484504587109,0
16,1500,1500,94.75664687156677,-47.57538082160259,0
17,1600,1600,102.02303099632263,-45.87091309952931,0
18,1700,1700,109.13663125038147,-50.43980767984788,0
19,1800,1800,116.18551301956177,-43.270622388057284,0
20,1900,1900,125.21888184547424,-43.602204336440494,0
21,2000,2000,132.43165111541748,-42.04299139112225,0
22,2100,2100,139.52092337608337,-39.52429843842396,0
23,2200,2200,146.6175057888031,-40.12384218386555,0
24,2300,2300,155.53442478179932,-37.86926328226724,0
25,2400,2400,162.60654306411743,-36.23008781814603,0
26,2500,2500,169.772358417511,-36.29493339699143,0
27,2600,2600,176.89661741256714,-34.99660585821365,0
28,2700,2700,184.0518443584442,-43.67048641279431,0
29,2800,2800,193.16321802139282,-42.85125804023562,0
30,2900,2900,200.30835151672363,-35.75258201323618,0
31,3000,3000,207.3528697490692,-40.50874743245633,0
