episode,step,env_step,total_time,episode_reward
1,0,0,0.31610965728759766,-81.39157754459579
2,100,100,0.37056756019592285,-80.51169851930267
3,200,200,0.42673254013061523,-87.18426789108172
4,300,300,0.46997547149658203,-88.77019695822001
5,400,400,49.350590229034424,-118.81312228720579
6,500,500,76.91078782081604,-102.96546173113634
7,600,600,103.22731971740723,-95.8845354952996
8,700,700,129.5081272125244,-74.72264948346997
9,800,800,157.77648782730103,-66.88410853885955
10,900,900,185.01965188980103,-71.36705106069857
11,1000,1000,211.34600973129272,-66.42921139885235
12,1100,1100,237.02353382110596,-69.6760200341036
13,1200,1200,262.7095363140106,-64.97972244377857
14,1300,1300,288.6276521682739,-69.9211165460406
15,1400,1400,314.7076623439789,-62.38975455646625
16,1500,1500,341.9806342124939,-60.81701912073017
17,1600,1600,369.72977447509766,-60.65541060784395
18,1700,1700,397.90243124961853,-60.73858750871094
19,1800,1800,424.8297839164734,-59.66626319359695
20,1900,1900,451.62501335144043,-60.41752456693934
21,2000,2000,478.2708079814911,-57.4594812790621
22,2100,2100,504.7919089794159,-57.04997231798185
23,2200,2200,531.3535883426666,-57.83368339688973
24,2300,2300,559.4217350482941,-56.20704238749368
25,2400,2400,587.3433547019958,-54.13816285914701
26,2500,2500,615.5306100845337,-56.775813569352096
27,2600,2600,643.6095967292786,-54.22136306332598
28,2700,2700,672.7888386249542,-56.24761217097522
29,2800,2800,702.2164869308472,-55.454084815539446
30,2900,2900,730.9190583229065,-54.452736998161804
31,3000,3000,758.755921125412,-54.05572744590962
