episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.286379337310791,-84.0280454129702,512
2,100,100,0.36319875717163086,-74.60739363708173,512
3,200,200,0.4268832206726074,-82.00658813150338,512
4,300,300,0.4828779697418213,-79.73690058885674,512
5,400,400,40.305659532547,-132.61902188907078,42
6,500,500,58.42103052139282,-106.7329503194858,47
7,600,600,76.78710627555847,-88.50129890137279,42
8,700,700,95.42480540275574,-77.19665125878599,38
9,800,800,114.28424024581909,-69.7244476148143,31
10,900,900,132.99648070335388,-64.31266070025251,28
11,1000,1000,152.09607553482056,-69.6396900999922,24
12,1100,1100,171.1445779800415,-60.708129422957974,21
13,1200,1200,190.72521018981934,-57.29910819427414,17
14,1300,1300,210.51400470733643,-57.869428548395334,16
15,1400,1400,228.53023386001587,-59.75552176762734,14
16,1500,1500,247.35342478752136,-51.41658431760514,13
17,1600,1600,265.67613101005554,-53.844651044336366,14
18,1700,1700,283.95586347579956,-51.55866471550127,14
19,1800,1800,302.48497915267944,-52.26433926233174,13
20,1900,1900,320.6544620990753,-50.26650363221522,12
21,2000,2000,339.3912386894226,-50.69816385008927,10
22,2100,2100,358.83175349235535,-49.94138260362045,10
23,2200,2200,379.4357976913452,-49.511025274179445,9
24,2300,2300,399.38911604881287,-48.12304742246019,10
25,2400,2400,419.5623195171356,-108.21491595933182,13
26,2500,2500,439.7538809776306,-50.32420121145752,10
27,2600,2600,458.52771639823914,-48.5648183390502,13
28,2700,2700,477.82089591026306,-50.04085787074262,18
29,2800,2800,497.0987367630005,-48.04883306610748,12
30,2900,2900,516.2088742256165,-47.33376179477754,10
31,3000,3000,535.2357907295227,-46.90059807144165,11
