episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.29421305656433105,-81.39157754459579,512
2,100,100,0.35126423835754395,-80.51169851930267,512
3,200,200,0.3983023166656494,-87.18426789108172,512
4,300,300,0.44322824478149414,-88.77019695822001,512
5,400,400,46.30813670158386,-118.81312228720579,38
6,500,500,66.55571246147156,-98.22362587805749,37
7,600,600,85.94861078262329,-85.178460681182,32
8,700,700,105.1583924293518,-79.83826026710744,28
9,800,800,123.62045168876648,-91.58630622113377,30
10,900,900,141.98198771476746,-74.91060656299338,25
11,1000,1000,159.9516305923462,-78.30475053236611,21
12,1100,1100,177.98328638076782,-72.0141648470034,20
13,1200,1200,196.0526156425476,-67.01542848210225,17
14,1300,1300,213.97250413894653,-73.4555366763988,13
15,1400,1400,231.85747718811035,-68.68920582645849,14
16,1500,1500,251.12620544433594,-61.2473680736536,13
17,1600,1600,271.1745698451996,-69.72280195078235,13
18,1700,1700,291.06751704216003,-71.50309999096741,13
19,1800,1800,311.3447654247284,-59.22483028488487,13
20,1900,1900,331.6718168258667,-58.54039170822334,11
21,2000,2000,351.89727306365967,-72.33858657501158,9
22,2100,2100,372.77282452583313,-53.52316929100859,9
23,2200,2200,392.4328610897064,-61.26998494734565,10
24,2300,2300,411.5564777851105,-53.92405947839009,11
25,2400,2400,430.6037585735321,-53.198307182214826,8
26,2500,2500,449.5780701637268,-65.6493521030417,15
27,2600,2600,468.5545392036438,-55.70060448186004,7
28,2700,2700,489.92442083358765,-55.75323519351995,12
29,2800,2800,510.80513882637024,-55.835486835558925,9
30,2900,2900,531.2384231090546,-70.75554078316773,10
31,3000,3000,552.0319969654083,-62.682280901006045,6
