episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.26576972007751465,-78.34414959392807,512
2,100,100,0.3362429141998291,-75.39560209902504,512
3,200,200,0.39088869094848633,-84.22581250361536,512
4,300,300,0.4365365505218506,-79.69829538345192,512
5,400,400,41.00782585144043,-97.30230352429703,43
6,500,500,59.185190200805664,-113.95087527230342,42
7,600,600,78.04296255111694,-86.98754366234914,38
8,700,700,98.02522897720337,-69.10436702401273,27
9,800,800,117.14738035202026,-59.980369005923954,26
10,900,900,136.51523518562317,-55.84635751219491,20
11,1000,1000,155.83075070381165,-70.39499872504412,17
12,1100,1100,174.42364525794983,-56.22148778315343,17
13,1200,1200,193.42841267585754,-56.32967580560783,16
14,1300,1300,211.83026790618896,-57.89684678328429,13
15,1400,1400,229.83126521110535,-55.954611224436746,13
16,1500,1500,248.02849793434143,-50.39571890830746,12
17,1600,1600,266.32073974609375,-50.41805568405325,12
18,1700,1700,284.3971486091614,-50.7393845870183,11
19,1800,1800,303.0910527706146,-51.20854136888534,11
20,1900,1900,323.65502762794495,-52.04509504092881,14
21,2000,2000,343.7138226032257,-50.74035614092393,12
22,2100,2100,363.669068813324,-48.68149710088622,11
23,2200,2200,384.46100068092346,-45.89216557653413,9
24,2300,2300,403.93431663513184,-46.29248179791886,9
25,2400,2400,423.0420186519623,-44.760966856005645,9
26,2500,2500,442.91698002815247,-45.8036161769009,9
27,2600,2600,462.27888774871826,-50.11104857700193,8
28,2700,2700,481.3819694519043,-48.709170958664416,7
29,2800,2800,500.4339220523834,-46.21568425956765,3
30,2900,2900,519.2608633041382,-58.3403667403098,3
31,3000,3000,538.096079826355,-50.40041234271484,8
